============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('nunc', 'tam')                |     3
('dissimulo', 'enim')          |     3
('frater', 'greek.expression') |     3
('amans', 'non')               |     3
('amans', 'homo')              |     3
('publicus', 'sermo')          |     3
('habeo', 'itaque')            |     3
('libere', 'possum')           |     3
('possum', 'suspiro')          |     3
('exspecto', 'quare')          |     3
('iam', 'multus')              |     3
('multus', 'sollicito')        |     3
('exhaurio', 'possum')         |     3
('exhaurio', 'quidem')         |     3
('enim', 'nolo')               |     3
('nam', 'tamen')               |     3
('necesse', 'res')             |     3
('diu', 'res')                 |     3
('non', 'sto')                 |     3
('etenim', 'non')              |     3
('causa', 'ut')                |     3
('locus', 'ut')                |     3
('civitas', 'res')             |     3
('marcus', 'non')              |     3
('liber', 'quam')              |     3
('autem', 'liber')             |     3
('nosco', 'possum')            |     3
('enim', 'nummus')             |     3
('plebs', 'publius')           |     3
('clodius', 'plebs')           |     3
('accipio', 'ut')              |     3
('accipio', 'soleo')           |     3
('homo', 'senatus')            |     3
('consul', 'homo')             |     3
('egregius', 'metellus')       |     3
('consul', 'egregius')         |     3
('amo', 'habeo')               |     3
('auctoritas', 'habeo')        |     3
('causa', 'clodius')           |     3
('clodius', 'filius')          |     3
('dignus', 'quam')             |     3
('facio', 'sicut')             |     3
('audio', 'male')              |     3
('greek.expression', 'invenio') |     3
('familiaris', 'volo')         |     3
('enim', 'pompeius')           |     3
('pompeius', 'scio')           |     3
('amitto', 'res')              |     3
('curo', 'magis')              |     3
('magis', 'ut')                |     3
('habeo', 'miser')             |     3
('cogo', 'ita')                |     3
('etiam', 'legatio')           |     3
('facio', 'tantus')            |     3
('autem', 'locus')             |     3
('quam', 're')                 |     3
('epistula', 'tam')            |     3
('mitto', 'soleo')             |     3
('sententia', 'volo')          |     3
('amo', 'ut')                  |     3
('deinde', 'res')              |     3
('nolo', 'scio')               |     3
('frater', 'metus')            |     3
('decerno', 'facio')           |     3
('dilectus', 'habeo')          |     3
('greek.expression', 'lentulus') |     3
('filius', 'greek.expression') |     3
('filius', 'lentulus')         |     3
('non', 'queo')                |     3
('retineo', 'urbs')            |     3
('enim', 'retineo')            |     3
('exspecto', 'greek.expression') |     3
('autem', 'sic')               |     3
('auctor', 'pompeius')         |     3
('habeo', 'popularis')         |     3
('contio', 'voluntas')         |     3
('confirmo', 'homo')           |     3
('ager', 'ne')                 |     3
('non', 'possessio')           |     3
('pompeius', 'quaero')         |     3
('pompeius', 'vero')           |     3
('autem', 'populus')           |     3
('nam', 'pompeius')            |     3
('pompeius', 'quoque')         |     3
('alter', 'plane')             |     3
('nescio', 'plane')            |     3
('nescio', 'res')              |     3
('pertineo', 'puto')           |     3
('sane', 'tribunus')           |     3
('intercedo', 'res')           |     3
('autem', 'opinor')            |     3
('res', 'verso')               |     3
('instituo', 'res')            |     3
('facile', 'video')            |     3
('amicus', 'homo')             |     3
('invideo', 'non')             |     3
('primum', 'res')              |     3
('intersum', 'non')            |     3
('res', 'testimonium')         |     3
('improbus', 'res')            |     3
('contentio', 'res')           |     3
('dissensio', 'res')           |     3
('opinor', 'video')            |     3
('medeor', 'scribo')           |     3
('autem', 'refero')            |     3
('addo', 'liber')              |     3
('filius', 'publius')          |     3
('dico', 'filius')             |     3
('iam', 'initium')             |     3
('fio', 'iam')                 |     3
('consulatus', 'graece')       |     3
('consulatus', 'mitto')        |     3
('graecus', 'homo')            |     3
('dico', 'opinor')             |     3
('facile', 'probo')            |     3
('non', 'potius')              |     3
('greek.expression', 'laudo')  |     3
('cossinius', 'do')            |     3
('homo', 'valde')              |     3
('littera', 'nuntio')          |     3
('nunc', 'respondeo')          |     3
('littera', 'perspicio')       |     3
('ita', 'iudico')              |     3
('hortor', 'scribo')           |     3
('debeo', 'quidem')            |     3
('homo', 'quidem')             |     3
('quidem', 'tantus')           |     3
('iam', 'quam')                |     3
('cum', 'iam')                 |     3
('congredior', 'res')          |     3
('disputo', 'quidem')          |     3
('ne', 'status')               |     3
('praesidium', 'scribo')       |     3
('amplus', 'habeo')            |     3
('amplus', 'non')              |     3
('mehercule', 'res')           |     3
('hercule', 'res')             |     3
('converto', 'res')            |     3
('ago', 'existimo')            |     3
('probo', 'reliquus')          |     3
('reliquus', 'video')          |     3
('reliquus', 'sic')            |     3
('committo', 'gero')           |     3
('greek.expression', 'modo')   |     3
('non', 'numquam')             |     3
('desero', 'non')              |     3
('pristinus', 'tamen')         |     3
('greek.expression', 'invideo') |     3
('ut', 'vero')                 |     3
('invideo', 'scribo')          |     3
('enim', 'spes')               |     3
('gaudeo', 'non')              |     3
('filius', 'ita')              |     3
('autem', 'graecus')           |     3
('nunc', 'redeo')              |     3
('dico', 'nunc')               |     3
('accipio', 'nunc')            |     3
('autem', 'opus')              |     3
('autem', 'magis')             |     3
('labor', 'studium')           |     3
('littera', 'relinquo')        |     3
('puer', 'venio')              |     3
('lego', 'nam')                |     3
('ante', 'lego')               |     3
('enim', 'lego')               |     3
('enim', 'libenter')           |     3
('ideo', 'ut')                 |     3
('significo', 'ut')            |     3
('excito', 'non')              |     3
('affero', 'possum')           |     3
('delecto', 'enim')            |     3
('brevis', 'greek.expression') |     3
('greek.expression', 'lex')    |     3
('habeo', 'totus')             |     3
('cum', 'habeo')               |     3
('liber', 'res')               |     3
('gero', 'ne')                 |     3
('non', 'recuso')              |     3
('etiam', 'sane')              |     3
('verum', 'video')             |     3
('consul', 'impedio')          |     3
('consul', 'quaero')           |     3
('quaero', 'ut')               |     3
('greek.expression', 'semper') |     3
('autem', 'iudico')            |     3
('natura', 'non')              |     3
('plebs', 'tribunatus')        |     3
('peto', 'tribunatus')         |     3
('peto', 'plebs')              |     3
('consul', 'quam')             |     3
('contio', 'dico')             |     3
('dico', 'novus')              |     3
('accido', 'novus')            |     3
('ante', 'non')                |     3
('etiam', 'itaque')            |     3
('do', 'locus')                |     3
('at', 'do')                   |     3
('do', 'inquam')               |     3
('at', 'inquam')               |     3
('bellum', 'enim')             |     3
('ne', 'vir')                  |     3
('ne', 'solum')                |     3
('lex', 'quaero')              |     3
('sane', 'video')              |     3
('iam', 'modus')               |     3
('modus', 'pompeius')          |     3
('instituo', 'ita')            |     3
('decedo', 'non')              |     3
('multo', 'multus')            |     3
('bene', 'quam')               |     3
('bene', 'enim')               |     3
('enim', 'gero')               |     3
('bene', 'gero')               |     3
('caesar', 'valde')            |     3
('nunc', 'valde')              |     3
('reddo', 'valde')             |     3
('bonus', 'secundus')          |     3
('aequus', 'non')              |     3
('princeps', 'senatus')        |     3
('accedo', 'autem')            |     3
('cato', 'possum')             |     3
('amo', 'quam')                |     3
('amo', 'tamen')               |     3
('bonus', 'utor')              |     3
('fides', 'res')               |     3
('publicanus', 'tamen')        |     3
('defendo', 'res')             |     3
('publicus', 'soleo')          |     3
('aliter', 'facio')            |     3
('an', 'etiam')                |     3
('honeste', 'quam')            |     3
('lucceius', 'quam')           |     3
('potius', 'video')            |     3
('adsum', 'caesar')            |     3
('ita', 'placeo')              |     3
('cogito', 'dies')             |     3
('adventus', 'tamen')          |     3
('cogito', 'scribo')           |     3
('adventus', 'scribo')         |     3
('debeo', 'ut')                |     3
('diligenter', 'ut')           |     3
('amo', 'cicero')              |     3
('cicero', 'greek.expression') |     3
('greek.expression', 'hercle') |     3
('hercle', 'magnus')           |     3
('homo', 'magnus')             |     3
('homo', 'vir')                |     3
('littera', 'peto')            |     3
('peto', 'video')              |     3
('cogo', 'non')                |     3
('adsum', 'tamen')             |     3
('antonius', 'scribo')         |     3
('huc', 'venio')               |     3
('caveo', 'facio')             |     3
('facio', 'valeo')             |     3
('greek.expression', 'primum') |     3
('greek.expression', 'hortensius') |     3
('scribo', 'suspicor')         |     3
('dico', 'repr(eh)endo')       |     3
('aio', 'dico')                |     3
('ceterus', 'enim')            |     3
('ceterus', 'nunc')            |     3
('non', 'plenus')              |     3
('non', 'quiesco')             |     3
('atque', 'non')               |     3
('caesar', 'exspecto')         |     3
('dubito', 'nam')              |     3
('familiaris', 'pompeius')     |     3
('etiam', 'gratia')            |     3
('bonus', 'scribo')            |     3
('greek.expression', 'pridie') |     3
('facio', 'liber')             |     3
('liber', 'mitto')             |     3
('impero', 'pecunia')          |     3
('impero', 'solvo')            |     3
('possum', 'transigo')         |     3
('non', 'transigo')            |     3
('nummus', 'possum')           |     3
('quidem', 'reddo')            |     3
('quam', 'reddo')              |     3
('valde', 'volo')              |     3
('legatio', 'liber')           |     3
('bonus', 'modus')             |     3
('animus', 'quidem')           |     3
('aequus', 'animus')           |     3
('immo', 'vero')               |     3
('etiam', 'immo')              |     3
('non', 'paeniteo')            |     3
('opus', 'tamen')              |     3
('curo', 'tamen')              |     3
('iubeo', 'ut')                |     3
('opus', 'peregrinatio')       |     3
('calendar.expression', 'epirus') |     3
('formianus', 'pompeianus')    |     3
('non', 'pompeianus')          |     3
('amo', 'venio')               |     3
('tam', 'tempus')              |     3
('bonus', 'magnus')            |     3
('parvus', 'volo')             |     3
('annus', 'quidem')            |     3
('magis', 'vereor')            |     3
('homo', 'magis')              |     3
('enim', 'tum')                |     3
('etiam', 'potestas')          |     3
('delibero', 'etiam')          |     3
('etiam', 'hercle')            |     3
('forte', 'greek.expression')  |     3
('ne', 'omnino')               |     3
('sermo', 'ut')                |     3
('novus', 'num')               |     3
('levitas', 'video')           |     3
('animus', 'totus')            |     3
('animus', 'sic')              |     3
('puto', 'vero')               |     3
('locus', 'nunc')              |     3
('fio', 'publius')             |     3
('dies', 'exeo')               |     3
('certus', 'locus')            |     3
('epistula', 'statim')         |     3
('exspecto', 'valde')          |     3
('enim', 'superus')            |     3
('littera', 'opus')            |     3
('habeo', 'liber')             |     3
('prorsus', 'scribo')          |     3
('animus', 'greek.expression') |     3
('etenim', 'magnus')           |     3
('constituo', 'greek.expression') |     3
('causa', 'iustus')            |     3
('dubito', 'etiam')            |     3
('tempus', 'ubi')              |     3
('roma', 'vero')               |     3
('credo', 'paro')              |     3
('roma', 'tam')                |     3
('ubi', 'volo')                |     3
('diligo', 'volo')             |     3
('non', 'taedet')              |     3
('iam', 'neque')               |     3
('potius', 'res')              |     3
('scribo', 'voluptas')         |     3
('res', 'voluptas')            |     3
('negotium', 'spes')           |     3
('etiam', 'proficiscor')       |     3
('proficiscor', 'puto')        |     3
('alter', 'autem')             |     3
('alter', 'postulo')           |     3
('amo', 'laudo')               |     3
('exsto', 'video')             |     3
('iucundus', 'scribo')         |     3
('iucundus', 'volo')           |     3
('affero', 'volo')             |     3
('magis', 'suspicor')          |     3
('enim', 'plebs')              |     3
('do', 'legatio')              |     3
('dico', 'do')                 |     3
('do', 'tabellarius')          |     3
('possum', 'unus')             |     3
('salus', 'spes')              |     3
('consulatus', 'iam')          |     3
('praeclarus', 'res')          |     3
('epistula', 'scio')           |     3
('mitto', 'scio')              |     3
('greek.expression', 'sophocles') |     3
('greek.expression', 'murus')  |     3
('filius', 'frater')           |     3
('non', 'respondeo')           |     3
('exspecto', 'ut')             |     3
('puer', 'roma')               |     3
('ignoro', 'scribo')           |     3
('ignoro', 'quam')             |     3
('curio', 'venio')             |     3
('valde', 'venio')             |     3
('habeo', 'spes')              |     3
('ago', 'spes')                |     3
('do', 'saufeius')             |     3
('iter', 'video')              |     3
('antium', 'formianus')        |     3
('maias', 'proficiscor')       |     3
('antium', 'roma')             |     3
('formianus', 'tusculanus')    |     3
('tusculanus', 'video')        |     3
('dico', 'puer')               |     3
('mitto', 'puer')              |     3
('greek.expression', 'refero') |     3
('redeo', 'volo')              |     3
('possum', 'vero')             |     3
('caelum', 'servo')            |     3
('bonus', 'gratia')            |     3
('gratia', 'refero')           |     3
('orbis', 'res')               |     3
('omnino', 'possum')           |     3
('culpa', 'quam')              |     3
('do', 'quo')                  |     3
('ne', 'ubi')                  |     3
('existimo', 'ne')             |     3
('etenim', 'video')            |     3
('licet', 'volo')              |     3
('consul', 'volo')             |     3
('consul', 'plebs')            |     3
('etiam', 'tribunus')          |     3
('etiam', 'plebs')             |     3
('guberno', 'quam')            |     3
('ibi', 'usque')               |     3
('ibi', 'volo')                |     3
('maias', 'usque')             |     3
('certus', 'statim')           |     3
('exspecto', 'facio')          |     3
('dies', 'nunc')               |     3
('dies', 'forum')              |     3
('res', 'solum')               |     3
('etiam', 'fio')               |     3
('quare', 'scio')              |     3
('re', 'scio')                 |     3
('do', 'plenus')               |     3
('opinio', 'roma')             |     3
('formianus', 'maias')         |     3
('dies', 'eo')                 |     3
('nam', 'roma')                |     3
('nego', 'publius')            |     3
('facio', 'nego')              |     3
('nescio', 'quidem')           |     3
('greek.expression', 'plane')  |     3
('epistula', 'puer')           |     3
('inquam', 'quidem')           |     3
('fero', 'nego')               |     3
('quanto', 'video')            |     3
('quam', 'sermo')              |     3
('facile', 'tamen')            |     3
('patior', 'scribo')           |     3
('praesens', 'scribo')         |     3
('malo', 'scribo')             |     3
('totus', 'ut')                |     3
('dico', 'totus')              |     3
('nunc', 'totus')              |     3
('fluctuo', 'greek.expression') |     3
('desido', 'greek.expression') |     3
('fero', 'scribo')             |     3
('non', 'statim')              |     3
('non', 'primus')              |     3
('habeo', 'primus')            |     3
('paulo', 'quam')              |     3
('postridie', 'venio')         |     3
('delecto', 'littera')         |     3
('littera', 'salus')           |     3
('do', 'fero')                 |     3
('gratus', 'quam')             |     3
('greek.expression', 'venio')  |     3
('homo', 'irascor')            |     3
('odium', 'quam')              |     3
('magnus', 'odium')            |     3
('offendo', 'quam')            |     3
('credo', 'possum')            |     3
('magis', 'timeo')             |     3
('greek.expression', 'spes')   |     3
('quam', 'spes')               |     3
('alter', 'pars')              |     3
('enim', 'opinio')             |     3
('delecto', 'video')           |     3
('fio', 'modo')                |     3
('audio', 'res')               |     3
('nisi', 'res')                |     3
('epirus', 'nam')              |     3
('non', 'revertor')            |     3
('fio', 'volo')                |     3
('quidem', 'volo')             |     3
('advolo', 'non')              |     3
('inquam', 'plane')            |     3
('denique', 'non')             |     3
('non', 'timeo')               |     3
('bonus', 'praeterea')         |     3
('adhuc', 'nam')               |     3
('adhuc', 'greek.expression')  |     3
('debeo', 'probo')             |     3
('lex', 'possum')              |     3
('intercedo', 'ne')            |     3
('ne', 'neque')                |     3
('neque', 'quaero')            |     3
('publicanus', 'quaero')       |     3
('bibulus', 'volo')            |     3
('dico', 'vero')               |     3
('exercitus', 'non')           |     3
('bonus', 'modo')              |     3
('quidem', 'umquam')           |     3
('iam', 'profecto')            |     3
('nunc', 'tantus')             |     3
('greek.expression', 'longe')  |     3
('antepono', 'greek.expression') |     3
('greek.expression', 'mos')    |     3
('epistula', 'quintus')        |     3
('ita', 'rogo')                |     3
('animadverto', 'volo')        |     3
('causa', 'roma')              |     3
('bonus', 'causa')             |     3
('loquor', 'vere')             |     3
('dubito', 'ne')               |     3
('greek.expression', 'timeo')  |     3
('significo', 'tamen')         |     3
('delecto', 'non')             |     3
('patria', 'video')            |     3
('annus', 'video')             |     3
('magnus', 'quidem')           |     3
('coram', 'video')             |     3
('fio', 'patior')              |     3
('greek.expression', 'sermo')  |     3
('quam', 'suspicor')           |     3
('scio', 'teneo')              |     3
('offero', 'video')            |     3
('enim', 'ut')                 |     3
('habeo', 'refero')            |     3
('appius', 'non')              |     3
('ita', 'paro')                |     3
('ita', 'nunc')                |     3
('dies', 'singulus')           |     3
('homo', 'studium')            |     3
('causa', 'opera')             |     3
('non', 'verso')               |     3
('etiam', 'gratus')            |     3
('significo', 'studium')       |     3
('consilium', 'nunc')          |     3
('advolo', 'quare')            |     3
('advolo', 're')               |     3
('ago', 'varro')               |     3
('possum', 'urgeo')            |     3
('cognosco', 'possum')         |     3
('explico', 'volo')            |     3
('adsum', 'possum')            |     3
('nisi', 'publicus')           |     3
('summus', 'teneo')            |     3
('puto', 'satis')              |     3
('homo', 'liber')              |     3
('epistula', 'manus')          |     3
('manus', 'scribo')            |     3
('nam', 'tempus')              |     3
('vehementer', 'volo')         |     3
('autem', 'scio')              |     3
('intersum', 'publicus')       |     3
('publicus', 'totus')          |     3
('consilium', 'totus')         |     3
('confero', 'possum')          |     3
('intellego', 'multus')        |     3
('profecto', 'quantum')        |     3
('magnus', 'pono')             |     3
('at', 'roma')                 |     3
('roma', 'valeo')              |     3
('littera', 'valeo')           |     3
('littera', 'sic')             |     3
('amor', 'non')                |     3
('molestus', 'quam')           |     3
('curio', 'filius')            |     3
('saepe', 'ut')                |     3
('certus', 'pompeius')         |     3
('desum', 'do')                |     3
('do', 'magis')                |     3
('idus', 'iii')                |     3
('caveo', 'pompeius')          |     3
('ago', 'curio')               |     3
('opinio', 'publicus')         |     3
('opinio', 'res')              |     3
('ago', 'puto')                |     3
('curio', 'ita')               |     3
('senatus', 'tum')             |     3
('caesar', 'quintus')          |     3
('hic', 'volo')                |     3
('deinde', 'senatus')          |     3
('quidem', 'senatus')          |     3
('constituo', 'fio')           |     3
('brutus', 'dico')             |     3
('brutus', 'nunc')             |     3
('studium', 'summus')          |     3
('ita', 'plenus')              |     3
('ita', 'modo')                |     3
('tamen', 'vita')              |     3
('tempus', 'tum')              |     3
('animus', 'perturbo')         |     3
('benevolentia', 'habeo')      |     3
('consilium', 'habeo')         |     3
('laudo', 'volo')              |     3
('greek.expression', 'praeceptum') |     3
('manus', 'quam')              |     3
('amanter', 'ne')              |     3
('honorifice', 'ne')           |     3
('arbitror', 'enim')           |     3
('opus', 'publicus')           |     3
('spes', 'ut')                 |     3
('benevolentia', 'homo')       |     3
('homo', 're')                 |     3
('tum', 'ut')                  |     3
('intellego', 'ut')            |     3
('cado', 'quam')               |     3
('consequor', 'quam')          |     3
('ago', 'consilium')           |     3
('possum', 'sententia')        |     3
('ago', 'lex')                 |     3
('causa', 'iter')              |     3
('iter', 'non')                |     3
('ius', 'possum')              |     3
('scribo', 'totus')            |     3
('consilium', 'venio')         |     3
('utinam', 'video')            |     3
('ago', 'vivo')                |     3
('adhuc', 'vivo')              |     3
('causa', 'multus')            |     3
('illuc', 'non')               |     3
('dies', 'et')                 |     3
('consequor', 'nunc')          |     3
('coram', 'multus')            |     3
('modo', 'valeo')              |     3
('modo', 'saepe')              |     3
('magnus', 'venio')            |     3
('ago', 'terentia')            |     3
('non', 'via')                 |     3
('ago', 'tantum')              |     3
('epirus', 'res')              |     3
('magnus', 'numerus')          |     3
('dies', 'puer')               |     3
('dies', 'reddo')              |     3
('reddo', 'tertius')           |     3
('dies', 'tertius')            |     3
('littera', 'rogo')            |     3
('hortor', 'rogo')             |     3
('novus', 'quidem')            |     3
('iter', 'locus')              |     3
('necessarius', 'non')         |     3
('satis', 'scribo')            |     3
('miseria', 'non')             |     3
('non', 'scelus')              |     3
('calamitas', 'tantus')        |     3
('affero', 'puto')             |     3
('minus', 'nihilominus')       |     3
('pars', 'scribo')             |     3
('dolor', 'mens')              |     3
('brundisium', 'proficiscor')  |     3
('brundisium', 'scribo')       |     3
('causa', 'proficiscor')       |     3
('habeo', 'inimicus')          |     3
('difficilis', 'habeo')        |     3
('thessalonica', 'venio')      |     3
('certus', 'venio')            |     3
('do', 'pridie')               |     3
('pridie', 'quam')             |     3
('libertus', 'non')            |     3
('ne', 'timeo')                |     3
('habeo', 'tam')               |     3
('miser', 'ne')                |     3
('cado', 'non')                |     3
('adhuc', 'video')             |     3
('equidem', 'magnus')          |     3
('ne', 'nunc')                 |     3
('cognosco', 'video')          |     3
('cognosco', 'pompeius')       |     3
('motus', 'res')               |     3
('ita', 'ubi')                 |     3
('epistula', 'puto')           |     3
('athenae', 'valde')           |     3
('calendar.expression', 'venio') |     3
('propero', 'venio')           |     3
('enim', 'venio')              |     3
('alter', 'video')             |     3
('littera', 'sustento')        |     3
('habeo', 'perspicio')         |     3
('solacium', 'tamen')          |     3
('hortensius', 'venio')        |     3
('scio', 'tantum')             |     3
('ago', 'fio')                 |     3
('etiam', 'frater')            |     3
('etiam', 'modus')             |     3
('beneficium', 'etiam')        |     3
('placeo', 'ut')               |     3
('placeo', 'thessalonica')     |     3
('proficiscor', 'video')       |     3
('scribo', 'thessalonica')     |     3
('ago', 'mitto')               |     3
('cognosco', 'reliquus')       |     3
('exspecto', 'reliquus')       |     3
('statuo', 'thessalonica')     |     3
('causa', 'nam')               |     3
('omnino', 'scribo')           |     3
('potius', 'tamen')            |     3
('itaque', 'tamen')            |     3
('quoad', 'tamen')             |     3
('consilium', 'gratia')        |     3
('eo', 'multus')               |     3
('affero', 'facio')            |     3
('consilium', 'facio')         |     3
('adhuc', 'ut')                |     3
('adhuc', 'facio')             |     3
('do', 'quintilis')            |     3
('accipio', 'adhuc')           |     3
('amor', 'dolor')              |     3
('dolor', 'ita')               |     3
('afficio', 'dolor')           |     3
('do', 'perscribo')            |     3
('quidem', 'quintilis')        |     3
('et', 'magis')                |     3
('caput', 'rogatio')           |     3
('rogatio', 'scribo')          |     3
('hic', 'ita')                 |     3
('affligo', 'ita')             |     3
('affligo', 'umquam')          |     3
('intellego', 'spes')          |     3
('numquam', 'scribo')          |     3
('verbum', 'video')            |     3
('ceterus', 'puto')            |     3
('ceterus', 'probo')           |     3
('plane', 'volo')              |     3
('parum', 'volo')              |     3
('etiam', 'parum')             |     3
('etiam', 'laboro')            |     3
('laboro', 'nunc')             |     3
('scribo', 'significo')        |     3
('levo', 'non')                |     3
('do', 'exspecto')             |     3
('scribo', 'spes')             |     3
('epirus', 'spes')             |     3
('littera', 'quoad')           |     3
('ne', 'tempus')               |     3
('utilis', 'video')            |     3
('tribunus', 'video')          |     3
('diligenter', 'scio')         |     3
('perscribo', 'scio')          |     3
('facio', 'perscribo')         |     3
('facio', 'frater')            |     3
('diligo', 'facio')            |     3
('facio', 'miser')             |     3
('non', 'totus')               |     3
('comitium', 'volo')           |     3
('nunc', 'plane')              |     3
('non', 'novus')               |     3
('commoveo', 'non')            |     3
('adhuc', 'non')               |     3
('quidem', 'verum')            |     3
('locus', 'quidem')            |     3
('quartus', 'scribo')          |     3
('confirmo', 'scribo')         |     3
('confirmo', 'pompeius')       |     3
('ita', 'pompeius')            |     3
('doleo', 'mens')              |     3
('absum', 'puto')              |     3
('absum', 'magis')             |     3
('loquor', 'senatus')          |     3
('curio', 'scribo')            |     3
('facio', 'spons')             |     3
('laetor', 'magis')            |     3
('liberi', 'puto')             |     3
('ignosco', 'pecco')           |     3
('debeo', 'tantum')            |     3
('consilium', 'egeo')          |     3
('magis', 'possum')            |     3
('enim', 'multo')              |     3
('deinde', 'magis')            |     3
('certe', 'parum')             |     3
('abrogo', 'nam')              |     3
('laudo', 'ut')                |     3
('non', 'omnino')              |     3
('hic', 'possum')              |     3
('consilium', 'primum')        |     3
('lex', 'tamen')               |     3
('ne', 'popularis')            |     3
('modo', 'utinam')             |     3
('possum', 'quomodo')          |     3
('at', 'senatus')              |     3
('dico', 'quomodo')            |     3
('possum', 'tribunus')         |     3
('domus', 'ne')                |     3
('exspecto', 'statuo')         |     3
('frater', 'placeo')           |     3
('nunc', 'placeo')             |     3
('defendo', 'iam')             |     3
('multum', 'valeo')            |     3
('parum', 'possum')            |     3
('nunc', 'retineo')            |     3
('iam', 'littera')             |     3
('do', 'opus')                 |     3
('conscribo', 'do')            |     3
('do', 'sept')                 |     3
('do', 'epirus')               |     3
('littera', 'sequor')          |     3
('lego', 'spes')               |     3
('plane', 'ut')                |     3
('amicitia', 'causa')          |     3
('causa', 'pompeius')          |     3
('pompeius', 'suscipio')       |     3
('etiam', 'spes')              |     3
('comitium', 'facio')          |     3
('certus', 'quintus')          |     3
('tam', 'valde')               |     3
('animus', 'credo')            |     3
('probo', 'vehementer')        |     3
('gaudeo', 'probo')            |     3
('fortuna', 'ut')              |     3
('dies', 'natalis')            |     3
('ago', 'curo')                |     3
('magis', 'tamen')             |     3
('magis', 'volo')              |     3
('epirus', 'tamen')            |     3
('epirus', 'ita')              |     3
('salus', 'scribo')            |     3
('gratus', 'salus')            |     3
('pars', 'video')              |     3
('possum', 'suscipio')         |     3
('facio', 'suspicor')          |     3
('multum', 'tamen')            |     3
('debeo', 'eo')                |     3
('ne', 'sestius')              |     3
('autem', 'iam')               |     3
('nomen', 'quam')              |     3
('impedio', 'volo')            |     3
('adhuc', 'ago')               |     3
('eo', 'iam')                  |     3
('magnus', 'spero')            |     3
('scio', 'ubi')                |     3
('carus', 'res')               |     3
('res', 'semper')              |     3
('modus', 'quam')              |     3
('animus', 'exspecto')         |     3
('enim', 'significo')          |     3
('plebs', 'scribo')            |     3
('despero', 'iam')             |     3
('nam', 'tribunus')            |     3
('caput', 'tribunus')          |     3
('caput', 'plebs')             |     3
('facio', 'lex')               |     3
('abrogo', 'quomodo')          |     3
('abrogo', 'modo')             |     3
('ita', 'semper')              |     3
('lex', 'res')                 |     3
('non', 'plebs')               |     3
('novus', 'scribo')            |     3
('puto', 'utor')               |     3
('non', 'observo')             |     3
('quidem', 'teneo')            |     3
('curo', 'sane')               |     3
('fero', 'modo')               |     3
('scribo', 'tam')              |     3
('despero', 'res')             |     3
('titus', 'video')             |     3
('cum', 'etiam')               |     3
('possum', 'terentia')         |     3
('dies', 'primus')             |     3
('orno', 'provincia')          |     3
('provincia', 'vereor')        |     3
('plebs', 'possum')            |     3
('causa', 'praesertim')        |     3
('potestas', 'volo')           |     3
('ita', 'populus')             |     3
('possum', 'vereor')           |     3
('difficilis', 'non')          |     3
('difficilis', 'enim')         |     3
('quemadmodum', 'res')         |     3
('modum', 'res')               |     3
('cado', 'res')                |     3
('accipio', 'bonus')           |     3
('miser', 'ut')                |     3
('cognosco', 'scribo')         |     3
('enim', 'vere')               |     3
('scribo', 'vere')             |     3
('fortis', 'ne')               |     3
('ne', 'prudens')              |     3
('primus', 'tempus')           |     3
('bonus', 'magis')             |     3
('nuntius', 'scribo')          |     3
('etiam', 'rumor')             |     3
('littera', 'sextilis')        |     3
('ibi', 'praesto')             |     3
('brundisium', 'cognosco')     |     3
('brundisium', 'littera')      |     3
('concursus', 'incredibilis')  |     3
('magnus', 'plausus')          |     3
('clodius', 'opera')           |     3
('habeo', 'sermo')             |     3
('facio', 'sententia')         |     3
('ago', 'suscipio')            |     3
('habeo', 'nomen')             |     3
('nego', 'postulo')            |     3
('consul', 'pompeius')         |     3
('obtineo', 'provincia')       |     3
('nomen', 'res')               |     3
('non', 'praeterea')           |     3
('amo', 'exspecto')            |     3
('animus', 'venio')            |     3
('mitto', 'tamen')             |     3
('decerno', 'pontifex')        |     3
('iussus', 'ne')               |     3
('plebs', 'populus')           |     3
('do', 'nuntio')               |     3
('iam', 'nuntio')              |     3
('hortor', 'venio')            |     3
('pontifex', 'senatus')        |     3
('marcellinus', 'sententia')   |     3
('consumo', 'venio')           |     3
('aliquando', 'senatus')       |     3
('porticus', 'restituo')       |     3
('loco', 'porticus')           |     3
('abicio', 'pes')              |     3
('concedo', 'enim')            |     3
('catulus', 'consul')          |     3
('impedio', 'res')             |     3
('peto', 'volo')               |     3
('amo', 'ceterus')             |     3
('ago', 'hic')                 |     3
('nuntio', 'quam')             |     3
('antea', 'habeo')             |     3
('iudicium', 'quidem')         |     3
('derivo', 'possum')           |     3
('utor', 'volo')               |     3
('difficilis', 'quam')         |     3
('iudicium', 'non')            |     3
('appius', 'etiam')            |     3
('littera', 'sestius')         |     3
('comitium', 'milo')           |     3
('comitium', 'kal')            |     3
('milo', 'nox')                |     3
('campus', 'nox')              |     3
('milo', 'non')                |     3
('gloria', 'summus')           |     3
('iam', 'milo')                |     3
('credo', 'ne')                |     3
('omnino', 'tamen')            |     3
('capio', 'nescio')            |     3
('littera', 'nolo')            |     3
('commodus', 'facio')          |     3
('greek.expression', 'praeclarus') |     3
('liber', 'volo')              |     3
('ago', 'lentulus')            |     3
('doleo', 'possum')            |     3
('ingratus', 'non')            |     3
