============================================================
CICERO PAIRS - WINDOW SIZE 5
============================================================

Pair                           | Count
('tempus', 'volo')             |     6
('magis', 'scio')              |     6
('tam', 'venio')               |     6
('frater', 'greek.expression') |     6
('animus', 'publicus')         |     6
('epistula', 'ne')             |     6
('nolo', 'non')                |     6
('enim', 'tamen')              |     6
('ago', 'iam')                 |     6
('non', 'primus')              |     6
('lex', 'perfero')             |     6
('nam', 'res')                 |     6
('modus', 'nunc')              |     6
('liber', 'non')               |     6
('populus', 'res')             |     6
('greek.expression', 'interea') |     6
('possum', 'sic')              |     6
('pompeius', 'volo')           |     6
('nosco', 'res')               |     6
('reliquus', 'res')            |     6
('tamen', 'tantus')            |     6
('eo', 'facio')                |     6
('nam', 'volo')                |     6
('amo', 'ut')                  |     6
('nunc', 'quidem')             |     6
('magis', 'quidem')            |     6
('facio', 'provincia')         |     6
('agrarius', 'lex')            |     6
('gratia', 'magnus')           |     6
('facile', 'non')              |     6
('non', 'verbum')              |     6
('multus', 'verbum')           |     6
('enim', 'ita')                |     6
('certus', 'volo')             |     6
('parum', 'video')             |     6
('greek.expression', 'laudo')  |     6
('non', 'potius')              |     6
('homo', 'littera')            |     6
('idus', 'maias')              |     6
('ago', 'vehementer')          |     6
('hortor', 'non')              |     6
('ne', 'tantus')               |     6
('existimo', 'facio')          |     6
('ago', 'reliquus')            |     6
('gero', 'video')              |     6
('scribo', 'vero')             |     6
('scribo', 'spes')             |     6
('credo', 'volo')              |     6
('gero', 'ita')                |     6
('liber', 'mitto')             |     6
('puer', 'venio')              |     6
('littera', 'significo')       |     6
('accipio', 'autem')           |     6
('lego', 'scribo')             |     6
('etiam', 'oratio')            |     6
('greek.expression', 'quasi')  |     6
('curo', 'habeo')              |     6
('sane', 'volo')               |     6
('dico', 'opus')               |     6
('dies', 'septimus')           |     6
('dies', 'ne')                 |     6
('etiam', 'licet')             |     6
('ita', 'pompeius')            |     6
('bene', 'enim')               |     6
('prosum', 'res')              |     6
('prosum', 'publicus')         |     6
('censeo', 'res')              |     6
('causa', 'tamen')             |     6
('fero', 'greek.expression')   |     6
('ago', 'publicus')            |     6
('ago', 'caesar')              |     6
('dies', 'tamen')              |     6
('exspecto', 'tamen')          |     6
('diligenter', 'volo')         |     6
('potius', 'scribo')           |     6
('nam', 'venio')               |     6
('ita', 'venio')               |     6
('adsum', 'volo')              |     6
('adventus', 'non')            |     6
('dico', 'repr(eh)endo')       |     6
('fio', 'greek.expression')    |     6
('eo', 'etiam')                |     6
('consilium', 'pompeius')      |     6
('do', 'pompeius')             |     6
('bonus', 'greek.expression')  |     6
('semper', 'video')            |     6
('amo', 'facio')               |     6
('proficiscor', 'ut')          |     6
('certus', 'tamen')            |     6
('magnus', 'tam')              |     6
('parvus', 'quam')             |     6
('accipio', 'etiam')           |     6
('exspecto', 'res')            |     6
('pompeius', 'ut')             |     6
('res', 'valde')               |     6
('greek.expression', 'opus')   |     6
('facio', 'praeterea')         |     6
('non', 'postulo')             |     6
('plane', 'video')             |     6
('ago', 'magis')               |     6
('commoveo', 'scribo')         |     6
('do', 'pecunia')              |     6
('accedo', 'etiam')            |     6
('fero', 'habeo')              |     6
('redeo', 'volo')              |     6
('modo', 'quidem')             |     6
('credo', 'tamen')             |     6
('dies', 'video')              |     6
('etiam', 'roma')              |     6
('res', 'roma')                |     6
('igitur', 'video')            |     6
('epistula', 'tempus')         |     6
('debeo', 'greek.expression')  |     6
('ne', 'novus')                |     6
('caesar', 'inquam')           |     6
('quidem', 'ut')               |     6
('primus', 'venio')            |     6
('at', 'greek.expression')     |     6
('quam', 'tum')                |     6
('at', 'non')                  |     6
('dico', 'venio')              |     6
('fero', 'tam')                |     6
('eo', 'nunc')                 |     6
('audio', 'modo')              |     6
('nisi', 'res')                |     6
('dico', 'igitur')             |     6
('consilium', 'volo')          |     6
('non', 'perscribo')           |     6
('debeo', 'volo')              |     6
('bonus', 'causa')             |     6
('neque', 'tam')               |     6
('cura', 'magnus')             |     6
('roma', 'tamen')              |     6
('non', 'utor')                |     6
('homo', 'scribo')             |     6
('homo', 'tamen')              |     6
('spes', 'tamen')              |     6
('habeo', 'tempus')            |     6
('amo', 'profecto')            |     6
('contentus', 'non')           |     6
('addo', 'etiam')              |     6
('caesar', 'quam')             |     6
('dico', 'tum')                |     6
('autem', 'caesar')            |     6
('caesar', 'dies')             |     6
('consularis', 'dico')         |     6
('magnus', 'pompeius')         |     6
('scribo', 'varro')            |     6
('alter', 'quam')              |     6
('valeo', 'volo')              |     6
('iter', 'possum')             |     6
('consilium', 'venio')         |     6
('iter', 'totus')              |     6
('ago', 'dies')                |     6
('multus', 'venio')            |     6
('causa', 'multus')            |     6
('consilium', 'facio')         |     6
('gratus', 'valde')            |     6
('parum', 'quidem')            |     6
('absum', 'non')               |     6
('dolor', 'video')             |     6
('puto', 'spes')               |     6
('certus', 'ne')               |     6
('miser', 'ne')                |     6
('do', 'totus')                |     6
('dies', 'ut')                 |     6
('ago', 'ubi')                 |     6
('doleo', 'non')               |     6
('exspecto', 'quam')           |     6
('do', 'quidem')               |     6
('rogatio', 'senatus')         |     6
('dico', 'itaque')             |     6
('comitium', 'senatus')        |     6
('ut', 'utor')                 |     6
('facio', 'quintus')           |     6
('abrogo', 'lex')              |     6
('littera', 'modo')            |     6
('lex', 'scribo')              |     6
('domus', 'non')               |     6
('causa', 'suscipio')          |     6
('magis', 'tamen')             |     6
('magis', 'volo')              |     6
('ita', 'locus')               |     6
('domus', 'scribo')            |     6
('autem', 'iam')               |     6
('do', 'posthac')              |     6
('non', 'rogo')                |     6
('consul', 'scribo')           |     6
('enim', 'provincia')          |     6
('accipio', 'enim')            |     6
('gratia', 'senatus')          |     6
('laboro', 'non')              |     6
('dies', 'ibi')                |     6
('provincia', 'quam')          |     6
('exspecto', 'venio')          |     6
('puto', 'quidem')             |     6
('quam', 'saepe')              |     6
('loquor', 'ut')               |     6
('pompeius', 'possum')         |     6
('caesar', 'possum')           |     6
('efficio', 'greek.expression') |     6
('tum', 'video')               |     6
('caesar', 'habeo')            |     6
('scio', 'tamen')              |     6
('etiam', 'rogo')              |     6
('greek.expression', 'supersum') |     6
('greek.expression', 'valde')  |     6
('laodicea', 'venio')          |     6
('exercitus', 'habeo')         |     6
('brutus', 'ne')               |     6
('non', 'rectus')              |     6
('brutus', 'causa')            |     6
('ius', 'syngrapha')           |     6
('bonus', 'habeo')             |     6
('brutus', 'res')              |     6
('mitto', 'neque')             |     6
('bellum', 'pax')              |     6
('greek.expression', 'umquam') |     6
('ita', 'magnus')              |     5
('epistula', 'quintus')        |     5
('consilium', 'iam')           |     5
('iam', 'teneo')               |     5
('video', 'vivo')              |     5
('caedes', 'incendium')        |     5
('catilina', 'res')            |     5
('auctoritas', 'ne')           |     5
('lucius', 'res')              |     5
('praesidium', 'res')          |     5
('res', 'urbs')                |     5
('iam', 'modo')                |     5
('iam', 'nunc')                |     5
('deus', 'immortalis')         |     5
('ne', 'vereor')               |     5
('etiam', 'loquor')            |     5
('debeo', 'etiam')             |     5
('debeo', 'video')             |     5
('deus', 'video')              |     5
('eo', 'video')                |     5
('dico', 'postulo')            |     5
('iam', 'proficiscor')         |     5
('homo', 'vix')                |     5
('eo', 'iam')                  |     5
('impedio', 'res')             |     5
('multo', 'res')               |     5
('numquam', 'res')             |     5
('res', 'sentio')              |     5
('aes', 'alienus')             |     5
('possum', 'sano')             |     5
('possum', 'ratio')            |     5
('etiam', 'homo')              |     5
('fero', 'venio')              |     5
('possum', 'quo')              |     5
('quo', 'venio')               |     5
('quam', 'vereor')             |     5
('cogito', 'tamen')            |     5
('capio', 'possum')            |     5
('iam', 'modus')               |     5
('copia', 'magnus')            |     5
('exercitus', 'venio')         |     5
('habeo', 'plebs')             |     5
('novus', 'res')               |     5
('adhuc', 'possum')            |     5
('alienus', 'non')             |     5
('dico', 'nego')               |     5
('autem', 'facio')             |     5
('cogito', 'facio')            |     5
('certus', 'quintus')          |     5
('quintus', 'video')           |     5
('iuro', 'non')                |     5
('caesar', 'peto')             |     5
('caesar', 'video')            |     5
('fio', 'nunc')                |     5
('summus', 'video')            |     5
('possum', 'roma')             |     5
('ianuarius', 'mensis')        |     5
('scribo', 'voluntas')         |     5
('comitium', 'pompeius')       |     5
('puto', 'venio')              |     5
('causa', 'nunc')              |     5
('causa', 'praesertim')        |     5
('accipio', 'tempus')          |     5
('non', 'retineo')             |     5
('quidem', 'spero')            |     5
('causa', 'quidem')            |     5
('quidem', 'valde')            |     5
('caesar', 'lucius')           |     5
('diu', 'tam')                 |     5
('littera', 'tam')             |     5
('habeo', 'summus')            |     5
('spero', 'volo')              |     5
('adduco', 'non')              |     5
('curo', 'nam')                |     5
('amicus', 'scribo')           |     5
('gratia', 'possum')           |     5
('facio', 'vero')              |     5
('proficiscor', 'video')       |     5
('facio', 'liber')             |     5
('nolo', 'possum')             |     5
('non', 'quoque')              |     5
('frater', 'soror')            |     5
('animus', 'littera')          |     5
('frater', 'ut')               |     5
('parvus', 'ut')               |     5
('itaque', 'ut')               |     5
('certus', 'enim')             |     5
('athenae', 'ne')              |     5
('do', 'magnus')               |     5
('etiam', 'magnus')            |     5
('animus', 'etiam')            |     5
('multus', 'salus')            |     5
('epistula', 'modo')           |     5
('modo', 'video')              |     5
('quintus', 'ut')              |     5
('frater', 'volo')             |     5
('animus', 'volo')             |     5
('greek.expression', 'reperio') |     5
('paro', 'quam')               |     5
('primum', 'scribo')           |     5
('opera', 'quam')              |     5
('humanitas', 'volo')          |     5
('non', 'recuso')              |     5
('gratus', 'magnus')           |     5
('amicus', 'scio')             |     5
('ceterus', 'video')           |     5
('locus', 'video')             |     5
('impono', 'non')              |     5
('certus', 'roma')             |     5
('athenae', 'quam')            |     5
('itaque', 'quam')             |     5
('scribo', 'vehementer')       |     5
('iudicium', 'quaero')         |     5
('tam', 'volo')                |     5
('modo', 'scio')               |     5
('curio', 'facio')             |     5
('facio', 'totus')             |     5
('lex', 'quam')                |     5
('lex', 'tribunus')            |     5
('fero', 'rogatio')            |     5
('ita', 'iudex')               |     5
('greek.expression', 'iudex')  |     5
('consultum', 'lex')           |     5
('intercedo', 'senatus')       |     5
('duco', 'res')                |     5
('consilium', 'nunc')          |     5
('consilium', 'tamen')         |     5
('bonus', 'valde')             |     5
('coepi', 'non')               |     5
('enim', 'umquam')             |     5
('non', 'tribunus')            |     5
('refero', 'res')              |     5
('clodius', 'res')             |     5
('sic', 'ut')                  |     5
('consilium', 'praesidium')    |     5
('consilium', 'sententia')     |     5
('defero', 'senatus')          |     5
('do', 'vero')                 |     5
('bonus', 'do')                |     5
('bonus', 'vero')              |     5
('res', 'vero')                |     5
('certus', 'etiam')            |     5
('ita', 'plenus')              |     5
('bonus', 'summus')            |     5
('perdo', 'quam')              |     5
('inquam', 'video')            |     5
('bonus', 'puto')              |     5
('consulatus', 'video')        |     5
('ius', 'non')                 |     5
('ita', 'publicus')            |     5
('consolor', 'non')            |     5
('nam', 'puto')                |     5
('iudicium', 'senatus')        |     5
('bonus', 'improbus')          |     5
('epistula', 'lego')           |     5
('homo', 'iam')                |     5
('ceterus', 'possum')          |     5
('ceterus', 'habeo')           |     5
('ceterus', 'ne')              |     5
('iudex', 'non')               |     5
('homo', 'multus')             |     5
('inquam', 'rex')              |     5
('fero', 'inquam')             |     5
('autem', 'spes')              |     5
('bonus', 'nam')               |     5
('et', 'non')                  |     5
('magnus', 'miser')            |     5
('ne', 'pugno')                |     5
('autem', 'credo')             |     5
('enim', 'soleo')              |     5
('facio', 're')                |     5
('malo', 'res')                |     5
('parum', 'tamen')             |     5
('non', 'suscipio')            |     5
('exspecto', 'multus')         |     5
('etiam', 'exspecto')          |     5
('exspecto', 'volo')           |     5
('habeo', 'mitto')             |     5
('epistula', 'littera')        |     5
('amor', 'res')                |     5
('affero', 'frater')           |     5
('tam', 'tantus')              |     5
('possum', 'ubi')              |     5
('facile', 'scribo')           |     5
('certe', 'facio')             |     5
('mitto', 'thessalonica')      |     5
('habeo', 'sermo')             |     5
('habeo', 'roma')              |     5
('habeo', 'tantus')            |     5
('nam', 'spes')                |     5
('animus', 'homo')             |     5
('praetermitto', 'tempus')     |     5
('enim', 'praetermitto')       |     5
('animus', 'enim')             |     5
('animus', 'magnitudo')        |     5
('publicus', 'soleo')          |     5
('dico', 'genus')              |     5
('careo', 'non')               |     5
('diu', 'non')                 |     5
('possum', 'sermo')            |     5
('autem', 'nunc')              |     5
('animus', 'offendo')          |     5
('iudicium', 'non')            |     5
('iudicium', 'video')          |     5
('accipio', 'senatus')         |     5
('consultum', 'res')           |     5
('causa', 'ut')                |     5
('non', 'summus')              |     5
('adhuc', 'ne')                |     5
('consul', 'designo')          |     5
('bene', 'non')                |     5
('iam', 'multus')              |     5
('enim', 'nolo')               |     5
('animus', 'vero')             |     5
('ago', 'nam')                 |     5
('res', 'romanus')             |     5
('etenim', 'non')              |     5
('locus', 'ut')                |     5
('ne', 'plebs')                |     5
('familiaris', 'greek.expression') |     5
('pompeius', 'scio')           |     5
('consilium', 'ut')            |     5
('miser', 'video')             |     5
('do', 'senatus')              |     5
('do', 'ita')                  |     5
('facio', 'quo')               |     5
('amo', 'res')                 |     5
('arbitror', 'res')            |     5
('provincia', 'senatus')       |     5
('filius', 'greek.expression') |     5
('consularis', 'non')          |     5
('exspecto', 'greek.expression') |     5
('lex', 'pompeius')            |     5
('ager', 'non')                |     5
('novus', 'pompeius')          |     5
('arbitror', 'possum')         |     5
('deinde', 'senatus')          |     5
('facile', 'video')            |     5
('primum', 'res')              |     5
('negotium', 'video')          |     5
('saepe', 'video')             |     5
('possum', 'refero')           |     5
('causa', 'ita')               |     5
('facio', 'publius')           |     5
('fio', 'iam')                 |     5
('dico', 'probo')              |     5
('non', 'quintus')             |     5
('ago', 'verum')               |     5
('littera', 'primum')          |     5
('gaudeo', 'vehementer')       |     5
('ne', 'summus')               |     5
('exspecto', 'quidem')         |     5
('cum', 'scribo')              |     5
('scribo', 'tum')              |     5
('confero', 'res')             |     5
('consilium', 'quidem')        |     5
('existimo', 'non')            |     5
('non', 'reliquus')            |     5
('greek.expression', 'modo')   |     5
('greek.expression', 'invideo') |     5
('ut', 'vero')                 |     5
('antea', 'ut')                |     5
('non', 'opus')                |     5
('redeo', 'res')               |     5
('accipio', 'libenter')        |     5
('amo', 'dico')                |     5
('autem', 'scio')              |     5
('autem', 'opus')              |     5
('do', 'nam')                  |     5
('lego', 'res')                |     5
('non', 'plane')               |     5
('etiam', 'quaero')            |     5
('genus', 'greek.expression')  |     5
('greek.expression', 'quoque') |     5
('enim', 'gero')               |     5
('possum', 'verum')            |     5
('fio', 'tribunus')            |     5
('laboro', 'ne')               |     5
('dico', 'magnus')             |     5
('consul', 'quam')             |     5
('inquam', 'nego')             |     5
('habeo', 'locus')             |     5
('modus', 'pompeius')          |     5
('bene', 'quam')               |     5
('res', 'tantum')              |     5
('pars', 'res')                |     5
('cato', 'nam')                |     5
('res', 'soleo')               |     5
('defendo', 'publicus')        |     5
('causa', 'scribo')            |     5
('ita', 'laudo')               |     5
('frater', 'relinquo')         |     5
('lego', 'littera')            |     5
('peto', 'quam')               |     5
('cogo', 'non')                |     5
('facio', 'valeo')             |     5
('etenim', 'scribo')           |     5
('greek.expression', 'repr(eh)endo') |     5
('ceterus', 'nunc')            |     5
('res', 'sane')                |     5
('laus', 'non')                |     5
('atque', 'non')               |     5
('caesar', 'nam')              |     5
('commoveo', 'greek.expression') |     5
('animus', 'consul')           |     5
('facio', 'rogo')              |     5
('possum', 'voluntas')         |     5
('cum', 'tempus')              |     5
('tempus', 'ut')               |     5
('cum', 'ut')                  |     5
('bonus', 'spero')             |     5
('etiam', 'umquam')            |     5
('epirus', 'video')            |     5
('magis', 'multo')             |     5
('animus', 'exspecto')         |     5
('dies', 'greek.expression')   |     5
('dies', 'volo')               |     5
('iam', 'sic')                 |     5
('copia', 'habeo')             |     5
('locus', 'ubi')               |     5
('proficiscor', 'scio')        |     5
('denique', 'non')             |     5
('affero', 'scribo')           |     5
('dico', 'do')                 |     5
('greek.expression', 'terentia') |     5
('dico', 'salus')              |     5
('nuntius', 'venio')           |     5
('ne', 'nego')                 |     5
('aio', 'ne')                  |     5
('dies', 'fero')               |     5
('epistula', 'venio')          |     5
('do', 'spes')                 |     5
('puto', 'tempus')             |     5
('formianus', 'maias')         |     5
('maias', 'volo')              |     5
('tusculanus', 'video')        |     5
('dico', 'roma')               |     5
('puer', 'scribo')             |     5
('greek.expression', 'redeo')  |     5
('iucundus', 'non')            |     5
('credo', 'puto')              |     5
('ne', 'tempus')               |     5
('debeo', 'quam')              |     5
('amo', 'volo')                |     5
('greek.expression', 'placeo') |     5
('ago', 'roma')                |     5
('fio', 'publicus')            |     5
('etiam', 'fio')               |     5
('dies', 'modo')               |     5
('dies', 'etiam')              |     5
('dies', 'eo')                 |     5
('greek.expression', 'plane')  |     5
('audio', 'greek.expression')  |     5
('obviam', 'venio')            |     5
('greek.expression', 'venio')  |     5
('quam', 'timeo')              |     5
('sermo', 'tamen')             |     5
('enim', 'ut')                 |     5
('habeo', 'nisi')              |     5
('fio', 'praesertim')          |     5
('quidem', 'volo')             |     5
('ecce', 'scribo')             |     5
('potius', 'tamen')            |     5
('familiaris', 'littera')      |     5
('non', 'timeo')               |     5
('magis', 'possum')            |     5
('cogito', 'greek.expression') |     5
('lex', 'possum')              |     5
('greek.expression', 'probo')  |     5
('ne', 'sermo')                |     5
('non', 'unde')                |     5
('possum', 'rogo')             |     5
('patria', 'video')            |     5
('animus', 'venio')            |     5
('greek.expression', 'suspicor') |     5
('facile', 'facio')            |     5
('loquor', 'non')              |     5
('pompeius', 'puto')           |     5
('ago', 'greek.expression')    |     5
('certe', 'non')               |     5
('habeo', 'intellego')         |     5
('nisi', 'scribo')             |     5
('non', 'vehementer')          |     5
('igitur', 'primum')           |     5
('consul', 'do')               |     5
('dico', 'vettius')            |     5
('consultum', 'fio')           |     5
('ago', 'puto')                |     5
('recito', 'senatus')          |     5
('hic', 'non')                 |     5
('contemno', 'non')            |     5
('et', 'magnus')               |     5
('mitto', 'possum')            |     5
('adsum', 'iam')               |     5
('enim', 'venio')              |     5
('exspecto', 'magis')          |     5
('tum', 'ut')                  |     5
('italia', 'quam')             |     5
('opera', 'res')               |     5
('iter', 'res')                |     5
('iter', 'non')                |     5
('habeo', 'ubi')               |     5
('non', 'refero')              |     5
('scribo', 'totus')            |     5
('ago', 'cum')                 |     5
('statim', 'venio')            |     5
('iter', 'venio')              |     5
('magnus', 'venio')            |     5
('miser', 'scribo')            |     5
('dolor', 'scribo')            |     5
('nescio', 'scribo')           |     5
('dies', 'puer')               |     5
('possum', 'vix')              |     5
('non', 'transeo')             |     5
('facio', 'summus')            |     5
('reliquus', 'tempus')         |     5
('affero', 'spes')             |     5
('affero', 'non')              |     5
('nescio', 'video')            |     5
('magnus', 'scio')             |     5
('brundisium', 'scribo')       |     5
('ne', 'thessalonica')         |     5
('certus', 'venio')            |     5
('scribo', 'timeo')            |     5
('ne', 'nunc')                 |     5
('scribo', 'terentia')         |     5
('do', 'quintus')              |     5
('pompeius', 'venio')          |     5
('ago', 'etiam')               |     5
('exspecto', 'thessalonica')   |     5
('tam', 'umquam')              |     5
('facio', 'semper')            |     5
('amitto', 'non')              |     5
('eo', 'puto')                 |     5
('adhuc', 'facio')             |     5
('facio', 'opera')             |     5
('nolo', 'ut')                 |     5
('numquam', 'scribo')          |     5
('do', 'exspecto')             |     5
('littera', 'proximus')        |     5
('moleste', 'non')             |     5
('plebs', 'video')             |     5
('nuntio', 'venio')            |     5
('eo', 'littera')              |     5
('adhuc', 'non')               |     5
('accipio', 'scio')            |     5
('pompeius', 'varro')          |     5
('mens', 'non')                |     5
('firmus', 'non')              |     5
('dolor', 'possum')            |     5
('cogito', 'non')              |     5
('honeste', 'possum')          |     5
('impedio', 'non')             |     5
('ne', 'verum')                |     5
('dico', 'refero')             |     5
('possum', 'tribunus')         |     5
('plebs', 'possum')            |     5
('non', 'taceo')               |     5
('perscribo', 'ut')            |     5
('iam', 'littera')             |     5
('nomen', 'puto')              |     5
('amo', 'valde')               |     5
('miser', 'quam')              |     5
('do', 'octobris')             |     5
('nomen', 'scribo')            |     5
('magnus', 'spero')            |     5
('mitto', 'statim')            |     5
('res', 'ubi')                 |     5
('enim', 'satis')              |     5
('caput', 'plebs')             |     5
('abrogo', 'non')              |     5
('ne', 'utor')                 |     5
('fallo', 'non')               |     5
('ne', 'solvo')                |     5
('possum', 'quoad')            |     5
('provincia', 'scribo')        |     5
('cado', 'res')                |     5
('gratus', 'tamen')            |     5
('desum', 'scribo')            |     5
('ibi', 'venio')               |     5
('idus', 'littera')            |     5
('nosco', 'venio')             |     5
('facio', 'itaque')            |     5
('alter', 'facio')             |     5
('senatus', 'statuo')          |     5
('cogo', 'dico')               |     5
('autem', 'quidem')            |     5
('appius', 'etiam')            |     5
('inviso', 'possum')           |     5
('delecto', 'magis')           |     5
('dionysius', 'quidem')        |     5
('domitius', 'greek.expression') |     5
('mehercule', 'ne')            |     5
('hercule', 'ne')              |     5
('habeo', 'quaero')            |     5
('caesar', 'domitius')         |     5
('consul', 'domitius')         |     5
('adsum', 'habeo')             |     5
('intellego', 'scio')          |     5
('multus', 'sermo')            |     5
('affirmo', 'non')             |     5
('cogito', 'etiam')            |     5
('igitur', 'scribo')           |     5
('vero', 'video')              |     5
('necesse', 'scribo')          |     5
('habeo', 'hercule')           |     5
('etiam', 'valeo')             |     5
('non', 'redeo')               |     5
('facio', 'igitur')            |     5
('probo', 'res')               |     5
('consilium', 'greek.expression') |     5
('etiam', 'negotium')          |     5
('habeo', 'neque')             |     5
('relinquo', 'res')            |     5
('non', 'pugno')               |     5
('greek.expression', 'verus')  |     5
('greek.expression', 'mando')  |     5
('laodicea', 'sextilis')       |     5
('non', 'solvo')               |     5
('nunc', 'provincia')          |     5
('do', 'laenius')              |     5
('legatus', 'ne')              |     5
('addo', 'greek.expression')   |     5
('habeo', 'probo')             |     5
('provincia', 'venio')         |     5
('brutus', 'habeo')            |     5
('salaminii', 'scaptius')      |     5
('inquam', 'scaptius')         |     5
('at', 'venio')                |     5
('autem', 'rogo')              |     5
('cente(n)simus', 'non')       |     5
('periculum', 'res')           |     5
('enim', 'malo')               |     5
('bibulus', 'edictum')         |     5
('caesar', 'venio')            |     5
('copia', 'locus')             |     5
('lucius', 'neque')            |     5
('neque', 'puto')              |     5
('neque', 'utilis')            |     5
('non', 'periculum')           |     5
('malo', 'vinco')              |     5
('consul', 'messalla')         |     5
('fortasse', 'greek.expression') |     5
('epistula', 'marcus')         |     4
('teneo', 'video')             |     4
('intellego', 'tamen')         |     4
('tamen', 'vivo')              |     4
('catilina', 'iam')            |     4
('desum', 'res')               |     4
('consilium', 'desum')         |     4
('consul', 'decerno')          |     4
('consul', 'lucius')           |     4
('capio', 'res')               |     4
('dies', 'iam')                |     4
('infitior', 'possum')         |     4
('commoveo', 'res')            |     4
('consul', 'sententia')        |     4
('magnus', 'modo')             |     4
('res', 'salus')               |     4
('comitium', 'consul')         |     4
('campus', 'comitium')         |     4
('consul', 'volo')             |     4
('amicus', 'volo')             |     4
('copia', 'praesidium')        |     4
('res', 'universus')           |     4
('civis', 'urbs')              |     4
('italia', 'urbs')             |     4
('iam', 'manus')               |     4
('dubito', 'facio')            |     4
('facio', 'iubeo')             |     4
('ita', 'sentio')              |     4
('parvus', 'possum')           |     4
('senatus', 'venio')           |     4
('cogito', 'iam')              |     4
('iudicium', 'ne')             |     4
('ne', 'vis')                  |     4
('ne', 'pertimesco')           |     4
('catilina', 'ne')             |     4
('loquor', 'tamen')            |     4
('dico', 'discedo')            |     4
('debeo', 'dico')              |     4
('refero', 'senatus')          |     4
('metus', 'res')               |     4
('perspicio', 'voluntas')      |     4
('publicus', 'tempus')         |     4
('proficiscor', 'volo')        |     4
('consul', 'eo')               |     4
('eo', 'sustineo')             |     4
('affero', 'ne')               |     4
('affero', 'res')              |     4
('res', 'voluptas')            |     4
('ne', 'servo')                |     4
('modo', 'numquam')            |     4
('modo', 'otium')              |     4
('civis', 'res')               |     4
('civis', 'publicus')          |     4
('publicus', 'sentio')         |     4
('quam', 'vir')                |     4
('sto', 'video')               |     4
('etiam', 'proficiscor')       |     4
('malus', 'publicus')          |     4
('familiaris', 'possum')       |     4
('fero', 'quaero')             |     4
('bonus', 'urbs')              |     4
('homo', 'ratio')              |     4
('assequor', 'possum')         |     4
('etiam', 'fero')              |     4
('eo', 'quam')                 |     4
('eo', 'malo')                 |     4
('ago', 'cogito')              |     4
('malo', 'tamen')              |     4
('acer', 'tam')                |     4
('miles', 'quam')              |     4
('modus', 'volo')              |     4
('praesertim', 'volo')         |     4
('careo', 'possum')            |     4
('ne', 'praesidium')           |     4
('contio', 'tribunus')         |     4
('contio', 'habeo')            |     4
('constituo', 'res')           |     4
('existimo', 'res')            |     4
('possum', 'provideo')         |     4
('opinio', 'ut')               |     4
('dico', 'spero')              |     4
('ita', 'spero')               |     4
('autem', 'multus')            |     4
('dico', 'puer')               |     4
('littera', 'proficiscor')     |     4
('comitium', 'dico')           |     4
('puto', 'quintus')            |     4
('exspecto', 'nunc')           |     4
('caesar', 'exspecto')         |     4
('nunc', 'peto')               |     4
('caesar', 'nunc')             |     4
('annus', 'video')             |     4
('diligentia', 'summus')       |     4
('fortasse', 'video')          |     4
('amicus', 'pompeius')         |     4
('ago', 'frater')              |     4
('accipio', 'dico')            |     4
('magnus', 'quintus')          |     4
('magnus', 'perturbo')         |     4
('magis', 'tum')               |     4
('facio', 'satis')             |     4
('quam', 'soleo')              |     4
('postea', 'quam')             |     4
('homo', 'prorsus')            |     4
('tempus', 'venio')            |     4
('greek.expression', 'ignosco') |     4
('gratia', 'video')            |     4
('modo', 'verum')              |     4
('causa', 'etiam')             |     4
('probo', 'puto')              |     4
('causa', 'certe')             |     4
('littera', 'terentia')        |     4
('video', 'voluntas')          |     4
('re', 'video')                |     4
('quare', 'ut')                |     4
('re', 'ut')                   |     4
('curo', 'roma')               |     4
('lucius', 'mitto')            |     4
('exspecto', 'mensis')         |     4
('scribo', 'signum')           |     4
('amo', 'diligenter')          |     4
('facio', 'saepe')             |     4
('animus', 'facio')            |     4
('possum', 'restituo')         |     4
('accuso', 'possum')           |     4
('filius', 'lucius')           |     4
('arbitror', 'quidem')         |     4
('mensis', 'quintilis')        |     4
('possum', 'sentio')           |     4
('quintus', 'venio')           |     4
('aliquando', 'res')           |     4
('magnus', 'multo')            |     4
('quare', 'scribo')            |     4
('re', 'scribo')               |     4
('ceterus', 'volo')            |     4
('ceterus', 'ut')              |     4
('ceterus', 'multus')          |     4
('domesticus', 'forensis')     |     4
('homo', 'quare')              |     4
('accido', 'possum')           |     4
('possum', 'quare')            |     4
('molestus', 'non')            |     4
('cura', 'scribo')             |     4
('animus', 'cura')             |     4
('arbitror', 'ut')             |     4
('obiurgo', 'ut')              |     4
('saepe', 'ut')                |     4
('itaque', 'scribo')           |     4
('confido', 'volo')            |     4
('ita', 'littera')             |     4
('facio', 'numquam')           |     4
('ne', 'proficiscor')          |     4
('epirus', 'habeo')            |     4
('athenae', 'proficiscor')     |     4
('audio', 'autem')             |     4
('autem', 'negotium')          |     4
('autem', 'primum')            |     4
('dies', 'quam')               |     4
('dies', 'multus')             |     4
('arbitror', 'scribo')         |     4
('dico', 'modus')              |     4
('autem', 'modus')             |     4
('non', 'praetereo')           |     4
('puto', 'voluntas')           |     4
('oportet', 'puto')            |     4
('perscribo', 'puto')          |     4
('ne', 'statuo')               |     4
('intellego', 'ne')            |     4
('iam', 'ita')                 |     4
('molestia', 'possum')         |     4
('molestia', 'nam')            |     4
('habeo', 'soror')             |     4
