============================================================
CICERO: TOP COLLOCATIONS by PMI (Inseparability)
============================================================

Collocation                    | PMI        | Count
('omnis', 'provincia')         |       3.43 |     3
('clamor', 'tempus')           |       3.43 |     3
('consilium', 'repr(eh)endo')  |       3.43 |     6
('ordo', 'senatus')            |       3.43 |     8
('dies', 'hora')               |       3.43 |     4
('dies', 'paulo')              |       3.43 |     4
('dies', 'pompeianus')         |       3.43 |     4
('dies', 'ephesus')            |       3.43 |     4
('affligo', 'animus')          |       3.43 |     4
('curo', 'diligenter')         |       3.42 |     8
('frater', 'humanitas')        |       3.42 |     3
('forte', 'frater')            |       3.42 |     3
('sane', 'tribunus')           |       3.42 |     4
('quoque', 'reliquus')         |       3.42 |     3
('frater', 'gloria')           |       3.42 |     3
('exemplum', 'scribo')         |       3.42 |     6
('corpus', 'possum')           |       3.42 |     3
('pactum', 'possum')           |       3.42 |     3
('familiariter', 'possum')     |       3.42 |     3
('descendo', 'possum')         |       3.42 |     3
('possum', 'scrupulus')        |       3.42 |     3
('numestius', 'possum')        |       3.42 |     3
('possum', 'tuto')             |       3.42 |     3
('possum', 'ruina')            |       3.42 |     3
('germanus', 'possum')         |       3.42 |     3
('possum', 'provideo')         |       3.42 |     7
('certe', 'probo')             |       3.42 |     4
('libere', 'possum')           |       3.42 |     4
('accipio', 'post')            |       3.42 |     3
('epirus', 'puer')             |       3.42 |     3
('accipio', 'propero')         |       3.42 |     3
('accipio', 'kal')             |       3.42 |     3
('bibulus', 'populus')         |       3.42 |     3
('enim', 'tullia')             |       3.42 |     3
('fero', 'rogatio')            |       3.42 |     5
('fero', 'rex')                |       3.42 |     5
('parum', 'repr(eh)endo')      |       3.42 |     3
('pontius', 'venio')           |       3.41 |     3
('istuc', 'venio')             |       3.41 |     3
('tarsus', 'venio')            |       3.41 |     3
('laenius', 'venio')           |       3.41 |     3
('habeo', 'mater')             |       3.41 |     3
('brevis', 'curo')             |       3.41 |     3
('denuntio', 'habeo')          |       3.41 |     3
('cognosco', 'numquam')        |       3.41 |     3
('nescio', 'numquam')          |       3.41 |     3
('nescio', 'praesertim')       |       3.41 |     3
('habeo', 'senex')             |       3.41 |     3
('curo', 'mandatum')           |       3.41 |     3
('copia', 'relinquo')          |       3.41 |     4
('lex', 'tertius')             |       3.41 |     3
('legatio', 'lex')             |       3.41 |     3
('longe', 'tam')               |       3.41 |     4
('abrogo', 'ita')              |       3.41 |     5
('cursus', 'puto')             |       3.41 |     4
('delecto', 'studium')         |       3.41 |     3
('consularis', 'dico')         |       3.41 |    11
('amor', 'summus')             |       3.41 |     5
('deus', 'neque')              |       3.41 |     3
('brutus', 'probo')            |       3.41 |     3
('intersum', 'neque')          |       3.41 |     3
('negotium', 'satis')          |       3.40 |     6
('desidero', 'negotium')       |       3.40 |     3
('iter', 'perfero')            |       3.40 |     3
('iter', 'iubeo')              |       3.40 |     3
('homo', 'sino')               |       3.40 |     3
('ango', 'multus')             |       3.40 |     3
('gratia', 'laus')             |       3.40 |     3
('homo', 'taedet')             |       3.40 |     3
('caelum', 'homo')             |       3.40 |     3
('amicus', 'ante')             |       3.40 |     5
('fero', 'vix')                |       3.39 |     8
('perspicio', 'tantus')        |       3.39 |     4
('libertus', 'nam')            |       3.39 |     5
('nam', 'prosum')              |       3.39 |     5
('athenae', 'roma')            |       3.39 |     5
('dubito', 'urbs')             |       3.39 |     3
('catilina', 'urbs')           |       3.39 |     3
('animus', 'depono')           |       3.39 |     3
('exspectatio', 'spes')        |       3.39 |     3
('fio', 'virtus')              |       3.39 |     3
('inquam', 'refero')           |       3.39 |     5
('greek.expression', 'revertor') |       3.39 |    10
('exspecto', 'pertineo')       |       3.39 |     3
('servo', 'sic')               |       3.39 |     3
('fremitus', 'greek.expression') |       3.39 |     5
('bonus', 'status')            |       3.38 |     7
('frango', 'senatus')          |       3.38 |     3
('concordia', 'senatus')       |       3.38 |     3
('biduum', 'senatus')          |       3.38 |     3
('cedo', 'publicus')           |       3.38 |     5
('littera', 'sustento')        |       3.38 |     6
('dionysius', 'quidem')        |       3.38 |     7
('dolor', 'et')                |       3.38 |     3
('culpa', 'tam')               |       3.37 |     3
('facultas', 'tam')            |       3.37 |     3
('comitium', 'metellus')       |       3.37 |     3
('brundisium', 'relinquo')     |       3.37 |     3
('popularis', 'tam')           |       3.37 |     3
('quintilis', 'venio')         |       3.37 |     7
('dudum', 'res')               |       3.37 |     4
('leviter', 'res')             |       3.37 |     4
('res', 'vindullus')           |       3.37 |     4
('quintus', 'sumptus')         |       3.37 |     3
('postridie', 'quintus')       |       3.37 |     3
('praesertim', 'proficiscor')  |       3.37 |     5
('facile', 'praesertim')       |       3.37 |     3
('facile', 'multo')            |       3.37 |     3
('genus', 'nisi')              |       3.37 |     3
('iudicium', 'status')         |       3.37 |     3
('numquam', 'ubi')             |       3.37 |     3
('nego', 'plebs')              |       3.37 |     4
('nisi', 'postulo')            |       3.37 |     3
('appius', 'populus')          |       3.37 |     3
('appius', 'audio')            |       3.37 |     6
('diligenter', 'diu')          |       3.37 |     3
('praesidium', 'sententia')    |       3.37 |     3
('hic', 'vivo')                |       3.37 |     3
('familiaris', 'publius')      |       3.37 |     3
('consul', 'metellus')         |       3.36 |     7
('cupio', 'vir')               |       3.36 |     3
('iii', 'pompeius')            |       3.36 |     3
('primum', 'rogo')             |       3.36 |     5
('homo', 'humanitas')          |       3.36 |     5
('consilium', 'socius')        |       3.36 |     3
('consilium', 'facultas')      |       3.36 |     3
('belle', 'fero')              |       3.36 |     3
('consilium', 'subito')        |       3.36 |     3
('comparo', 'iam')             |       3.36 |     3
('iam', 'incipio')             |       3.36 |     3
('modus', 'num')               |       3.36 |     3
('epirus', 'parum')            |       3.36 |     5
('tum', 'vis')                 |       3.36 |     4
('italia', 'relinquo')         |       3.36 |     4
('brutus', 'causa')            |       3.35 |     7
('philotimus', 'roma')         |       3.35 |     4
('formianus', 'proficiscor')   |       3.35 |     3
('caesar', 'cedo')             |       3.35 |     3
('novus', 'teneo')             |       3.35 |     4
('amicus', 'civis')            |       3.35 |     4
('locus', 'reperio')           |       3.35 |     3
('laudo', 'placeo')            |       3.35 |     3
('cum', 'saepe')               |       3.35 |     5
('bene', 'debeo')              |       3.35 |     3
('manus', 'spero')             |       3.35 |     4
('publicus', 'sano')           |       3.35 |     4
('alienus', 'tam')             |       3.34 |     5
('saluto', 'venio')            |       3.34 |     4
('extremus', 'venio')          |       3.34 |     4
('dionysius', 'multus')        |       3.34 |     7
('consul', 'promulgo')         |       3.34 |     3
('capua', 'consul')            |       3.34 |     3
('amo', 'cura')                |       3.34 |     4
('puto', 'tabellarius')        |       3.34 |     6
('desero', 'tamen')            |       3.34 |     5
('consulatus', 'loquor')       |       3.34 |     3
('dies', 'iiii')               |       3.34 |     3
('commodus', 'dies')           |       3.34 |     3
('dies', 'mane')               |       3.34 |     3
('dies', 'tullius')            |       3.34 |     3
('timeo', 'urbs')              |       3.33 |     3
('autem', 'neglego')           |       3.33 |     4
('etsi', 'quidem')             |       3.33 |     4
('marcus', 'vereor')           |       3.33 |     3
('ne', 'sumptus')              |       3.33 |    12
('modo', 'verum')              |       3.33 |     9
('epistula', 'nuntio')         |       3.33 |     6
('contio', 'novus')            |       3.33 |     3
('abrogo', 'modo')             |       3.33 |     3
('amitto', 'modo')             |       3.33 |     3
('accido', 'summus')           |       3.33 |     3
('dicaearchus', 'greek.expression') |       3.33 |     6
('asia', 'certus')             |       3.33 |     3
('audio', 'bene')              |       3.33 |     5
('amo', 'patior')              |       3.33 |     5
('affero', 'bibulus')          |       3.32 |     4
('littera', 'philotimus')      |       3.32 |     9
('necessarius', 'nunc')        |       3.32 |     3
('ita', 'testimonium')         |       3.32 |     3
('ludus', 'nunc')              |       3.32 |     3
('alienus', 'valde')           |       3.32 |     3
('aestimo', 'ita')             |       3.32 |     3
('athenae', 'valde')           |       3.32 |     3
('deus', 'totus')              |       3.32 |     3
('primum', 'sententia')        |       3.32 |     5
('soror', 'venio')             |       3.32 |     9
('sermo', 'tantum')            |       3.32 |     4
('dimitto', 'tempus')          |       3.32 |     4
('caesar', 'sequor')           |       3.32 |     4
('caesar', 'cohors')           |       3.32 |     4
('consilium', 'desum')         |       3.32 |     7
('quare', 'studium')           |       3.32 |     3
('re', 'studium')              |       3.32 |     3
('non', 'permitto')            |       3.32 |     4
('amitto', 'causa')            |       3.32 |     3
('non', 'qui')                 |       3.32 |     4
('non', 'probabilis')          |       3.32 |     4
('causa', 'honeste')           |       3.32 |     3
('inde', 'quintus')            |       3.31 |     4
('facio', 'pergratus')         |       3.31 |     4
('facio', 'praeceptum')        |       3.31 |     4
('facio', 'porticus')          |       3.31 |     4
('censeo', 'curo')             |       3.31 |     3
('quaero', 'vox')              |       3.31 |     3
('publicanus', 'quaero')       |       3.31 |     3
('comitium', 'decerno')        |       3.31 |     3
('pars', 'salus')              |       3.31 |     3
('littera', 'nuntius')         |       3.31 |     7
('aequus', 'magnus')           |       3.30 |     4
('numquam', 'tam')             |       3.30 |     8
('inde', 'venio')              |       3.30 |    10
('admoneo', 'venio')           |       3.30 |     5
('conficio', 'primum')         |       3.30 |     4
('epistula', 'fere')           |       3.30 |     4
('domus', 'ibi')               |       3.30 |     3
('credo', 'paro')              |       3.30 |     3
('senatus', 'sententia')       |       3.30 |    15
('dico', 'servilius')          |       3.30 |     3
('bonus', 'popularis')         |       3.30 |     3
('dico', 'indico')             |       3.30 |     3
('publius', 'soleo')           |       3.30 |     4
('hic', 'licet')               |       3.30 |     4
('ago', 'conicio')             |       3.29 |     3
('gymnasium', 'video')         |       3.29 |     4
('confugio', 'video')          |       3.29 |     4
('integritas', 'video')        |       3.29 |     3
('suscenseo', 'video')         |       3.29 |     4
('accipio', 'forte')           |       3.29 |     3
('cesso', 'video')             |       3.29 |     4
('vacuus', 'video')            |       3.29 |     3
('motus', 'video')             |       3.29 |     7
('ago', 'proinde')             |       3.29 |     3
('stomachus', 'video')         |       3.29 |     4
('accipio', 'laodicea')        |       3.29 |     4
('mora', 'video')              |       3.29 |     3
('iracundia', 'video')         |       3.29 |     3
('sibilum', 'video')           |       3.29 |     3
('libero', 'publicus')         |       3.29 |     3
('coniunctio', 'publicus')     |       3.29 |     3
('publicus', 'testimonium')    |       3.29 |     3
('diu', 'saepe')               |       3.29 |     3
('tantus', 'umquam')           |       3.29 |     3
('debeo', 'parvus')            |       3.29 |     3
('modus', 'oportet')           |       3.29 |     4
('plebs', 'publius')           |       3.29 |     5
('domus', 'publius')           |       3.29 |     5
('greek.expression', 'opinor') |       3.29 |    21
('at', 'roma')                 |       3.28 |     6
('kal', 'roma')                |       3.28 |     3
('roma', 'tabellarius')        |       3.28 |     3
('idus', 'littera')            |       3.28 |    10
('mitto', 'rescribo')          |       3.28 |     5
('socius', 'tempus')           |       3.28 |     3
('pristinus', 'tamen')         |       3.28 |     3
('iterum', 'tamen')            |       3.28 |     3
('appius', 'plane')            |       3.28 |     3
('inimicus', 'inquam')         |       3.28 |     3
('catulus', 'senatus')         |       3.28 |     4
('eques', 'senatus')           |       3.28 |     6
('nam', 'transeo')             |       3.28 |     5
('caesar', 'domitius')         |       3.28 |     7
('perniciosus', 'res')         |       3.28 |     5
('iter', 'miser')              |       3.28 |     4
('loquor', 'quoque')           |       3.28 |     3
('nomen', 'opus')              |       3.28 |     3
('exercitus', 'negotium')      |       3.28 |     3
('kal', 'venio')               |       3.28 |     6
('eo', 'usque')                |       3.27 |     4
('diu', 'tam')                 |       3.27 |     7
('opera', 'studium')           |       3.27 |     3
('consul', 'gravis')           |       3.27 |     6
('laus', 'parum')              |       3.27 |     3
('antea', 'ratio')             |       3.27 |     3
('ratio', 'respondeo')         |       3.27 |     3
('fugio', 'vero')              |       3.27 |     3
('ambulo', 'volo')             |       3.27 |     4
('etiam', 'prius')             |       3.27 |     4
('audio', 'restituo')          |       3.27 |     3
('certus', 'ubi')              |       3.27 |     5
('audio', 'fere')              |       3.27 |     3
('filius', 'populus')          |       3.27 |     3
('nisi', 'potius')             |       3.27 |     3
('itaque', 'statuo')           |       3.27 |     4
('dies', 'pomptinus')          |       3.27 |     5
('perspicio', 'vir')           |       3.26 |     3
('miser', 'salus')             |       3.26 |     3
('molestia', 'quintus')        |       3.26 |     3
('debeo', 'dolor')             |       3.26 |     4
('epistula', 'puer')           |       3.26 |     7
('fio', 'ius')                 |       3.26 |     4
('bibulus', 'hic')             |       3.25 |     3
('adhuc', 'italia')            |       3.25 |     3
('domitius', 'hic')            |       3.25 |     3
('et', 'sententia')            |       3.25 |     3
('fama', 'magis')              |       3.25 |     3
('gladiator', 'magis')         |       3.25 |     3
('inimicus', 'spero')          |       3.25 |     3
('cum', 'vivo')                |       3.25 |     3
('brundisium', 'neque')        |       3.25 |     3
('publicus', 'verso')          |       3.25 |     5
('magnus', 'nimium')           |       3.25 |     3
('curro', 'magnus')            |       3.25 |     3
('magnus', 'motus')            |       3.25 |     3
('magnus', 'servio')           |       3.25 |     3
('proximus', 'roma')           |       3.25 |     4
('maneo', 'roma')              |       3.25 |     4
('dies', 'formianus')          |       3.25 |     6
('desidero', 'vero')           |       3.25 |     5
('dissimulo', 'enim')          |       3.25 |     4
('do', 'idoneus')              |       3.25 |     3
('do', 'iterum')               |       3.25 |     3
('do', 'saufeius')             |       3.25 |     3
('do', 'pridie')               |       3.25 |     3
('do', 'recte')                |       3.25 |     6
('buthrotum', 'do')            |       3.25 |     3
('do', 'salaminii')            |       3.25 |     6
('locus', 'molestia')          |       3.24 |     3
('commodus', 'quidem')         |       3.24 |     3
('commode', 'locus')           |       3.24 |     3
('interea', 'quidem')          |       3.24 |     3
('locus', 'praetor')           |       3.24 |     3
('nam', 'sestius')             |       3.24 |     3
('appius', 'probo')            |       3.24 |     3
('impedio', 'quaero')          |       3.24 |     4
('cente(n)simus', 'habeo')     |       3.24 |     4
('cohors', 'habeo')            |       3.24 |    10
('quam', 'testimonium')        |       3.24 |     6
('domitius', 'neque')          |       3.24 |     4
('copia', 'magnus')            |       3.23 |    11
('debeo', 'tantum')            |       3.23 |     3
('epirus', 'iter')             |       3.23 |     4
('exspectatio', 'scio')        |       3.23 |     6
('hercule', 'plane')           |       3.23 |     3
('auctoritas', 'senatus')      |       3.23 |    12
('assequor', 'possum')         |       3.23 |     7
('dico', 'iacto')              |       3.23 |     4
('bonum', 'ne')                |       3.23 |     6
('caesar', 'peto')             |       3.22 |     9
('fortis', 'ita')              |       3.22 |     4
('littera', 'utrum')           |       3.22 |     3
('caesar', 'exercitus')        |       3.22 |     6
('ephesus', 'nunc')            |       3.22 |     4
('credo', 'fides')             |       3.22 |     3
('insula', 'littera')          |       3.22 |     3
('cassius', 'littera')         |       3.22 |     6
('ita', 'pono')                |       3.22 |     6
('clodius', 'filius')          |       3.22 |     3
('dimitto', 'senatus')         |       3.22 |     5
('fero', 'taceo')              |       3.22 |     3
('fero', 'religio')            |       3.22 |     3
('iudex', 'nisi')              |       3.22 |     3
('consilium', 'praeclarus')    |       3.22 |     3
('facile', 'perspicio')        |       3.22 |     3
('consultum', 'refero')        |       3.22 |     3
('consilium', 'nuntius')       |       3.22 |     3
('consilium', 'ecce')          |       3.22 |     3
('animus', 'cohors')           |       3.22 |     4
('hortensius', 'quaero')       |       3.22 |     3
('gero', 'vir')                |       3.22 |     3
('gero', 'quaero')             |       3.22 |     6
('curiosus', 'facio')          |       3.22 |     3
('facio', 'inconstantia')      |       3.22 |     3
('nolo', 'sane')               |       3.22 |     3
('facio', 'hactenus')          |       3.22 |     3
('facio', 'terruncius')        |       3.22 |     3
('diu', 'loquor')              |       3.22 |     3
('magister', 'puto')           |       3.22 |     3
('et', 'valeo')                |       3.22 |     3
('postea', 'vero')             |       3.22 |     4
('greek.expression', 'invideo') |       3.22 |    10
('liber', 'lucius')            |       3.22 |     5
('italia', 'utor')             |       3.22 |     3
('pecco', 'puto')              |       3.22 |     3
('longus', 'puto')             |       3.22 |     5
('puto', 'secus')              |       3.22 |     5
('puto', 'vultus')             |       3.22 |     3
('parthicus', 'puto')          |       3.22 |     3
('antium', 'volo')             |       3.22 |     9
('diligenter', 'gratus')       |       3.21 |     4
('praesertim', 'provincia')    |       3.21 |     4
('antium', 'tempus')           |       3.21 |     4
('necesse', 'tempus')          |       3.21 |     4
('alter', 'multo')             |       3.21 |     4
('alter', 'civitas')           |       3.21 |     3
('magnus', 'perturbo')         |       3.21 |     5
('ceterus', 'quare')           |       3.21 |     5
('ceterus', 're')              |       3.21 |     5
('certus', 'proficiscor')      |       3.21 |     8
('modo', 'verus')              |       3.21 |     3
('epistula', 'reddo')          |       3.21 |     8
('caput', 'modo')              |       3.21 |     4
('nomen', 'novus')             |       3.21 |     3
('arpinas', 'homo')            |       3.21 |     3
('multus', 'paeniteo')         |       3.21 |     3
('multus', 'scaevola')         |       3.21 |     3
('multus', 'praetereo')        |       3.21 |     3
('accipio', 'rescribo')        |       3.21 |     4
('affero', 'iubeo')            |       3.20 |     3
('amitto', 'consul')           |       3.20 |     3
('affero', 'nuntio')           |       3.20 |     3
('lex', 'num')                 |       3.20 |     3
('fere', 'lex')                |       3.20 |     3
('potius', 'relinquo')         |       3.20 |     4
('frater', 'molestia')         |       3.20 |     3
('postulo', 'sententia')       |       3.20 |     3
('frater', 'tusculanus')       |       3.20 |     3
('quaero', 'timeo')            |       3.20 |     5
('quidem', 'sto')              |       3.20 |     4
('beneficium', 'nam')          |       3.20 |     4
('doleo', 'quidem')            |       3.20 |     4
('adventus', 'amo')            |       3.20 |     4
('audio', 'pecunia')           |       3.20 |     4
('rex', 'spes')                |       3.20 |     3
('ceterus', 'crassus')         |       3.20 |     3
('ceterus', 'cum')             |       3.20 |     6
('ambulo', 'quam')             |       3.20 |     5
('prius', 'quam')              |       3.20 |     5
('pater', 'publicus')          |       3.19 |     4
('intellego', 'teneo')         |       3.19 |     4
('agrarius', 'pompeius')       |       3.19 |     3
('contentio', 'pompeius')      |       3.19 |     3
('curio', 'pompeius')          |       3.19 |     8
('causa', 'orno')              |       3.19 |     3
('causa', 'efficio')           |       3.19 |     3
('despero', 'iam')             |       3.19 |     4
('catilina', 'consul')         |       3.19 |     7
('bonus', 'deus')              |       3.19 |     5
('dico', 'gabinius')           |       3.19 |     5
('ne', 'tectum')               |       3.19 |     5
('observo', 'senatus')         |       3.19 |     3
('cum', 'licet')               |       3.18 |     4
('fio', 'maneo')               |       3.18 |     3
('greek.expression', 'prorsus') |       3.18 |    13
('placeo', 'probo')            |       3.18 |     4
('puer', 'saepe')              |       3.18 |     3
('clodius', 'refero')          |       3.18 |     3
('clodius', 'pars')            |       3.18 |     3
('do', 'provideo')             |       3.18 |     4
('publicus', 'res')            |       3.18 |   162
('bene', 'domus')              |       3.17 |     3
('certe', 'nescio')            |       3.17 |     3
('nisi', 'sane')               |       3.17 |     3
('ubi', 'vir')                 |       3.17 |     3
('epirus', 'reddo')            |       3.17 |     3
('mitto', 'tabellarius')       |       3.17 |     3
('iter', 'primum')             |       3.17 |     5
('intersum', 'tempus')         |       3.17 |     5
('placo', 'ut')                |       3.17 |     3
('confido', 'ut')              |       3.17 |     6
('summa', 'ut')                |       3.17 |     3
('buthrotum', 'ut')            |       3.17 |     3
('iunius', 'ut')               |       3.17 |     3
('celeritas', 'ut')            |       3.17 |     3
('consilium', 'utor')          |       3.17 |    10
('instituo', 'ita')            |       3.17 |     5
('dies', 'lux')                |       3.17 |     3
('dies', 'quintilis')          |       3.17 |     4
('exspecto', 'voco')           |       3.16 |     3
('gnaeus', 'vero')             |       3.16 |     3
('addo', 'vero')               |       3.16 |     3
('exspecto', 'laboro')         |       3.16 |     3
('gratia', 'verum')            |       3.16 |     4
('consultum', 'gratia')        |       3.16 |     4
('quintus', 'recipio')         |       3.16 |     3
('gratus', 'intellego')        |       3.16 |     5
('aio', 'greek.expression')    |       3.16 |    31
('bonus', 'honeste')           |       3.16 |     3
('paetus', 'scribo')           |       3.16 |     3
('graece', 'scribo')           |       3.16 |     4
('roma', 'verus')              |       3.16 |     3
('prior', 'scribo')            |       3.16 |     3
('cumanum', 'scribo')          |       3.16 |     3
('nihilominus', 'scribo')      |       3.16 |     3
('minus', 'scribo')            |       3.16 |     3
('assentior', 'scribo')        |       3.16 |     3
('germanus', 'scribo')         |       3.16 |     3
('ago', 'utinam')              |       3.16 |     5
('mitto', 'statim')            |       3.16 |     7
('declaro', 'littera')         |       3.15 |     4
('exspectatio', 'littera')     |       3.15 |     8
('annus', 'nam')               |       3.15 |     6
('parum', 'valeo')             |       3.15 |     5
('epirus', 'spes')             |       3.15 |     6
('benevolentia', 'magnus')     |       3.15 |     4
('commendo', 'magnus')         |       3.15 |     4
('cicero', 'diligenter')       |       3.15 |     3
('aio', 'publius')             |       3.15 |     3
('teneo', 'tribunus')          |       3.15 |     3
('studium', 'tribunus')        |       3.15 |     3
('adhuc', 'hercule')           |       3.15 |     3
('huc', 'venio')               |       3.15 |     3
('utique', 'venio')            |       3.15 |     4
('commodus', 'venio')          |       3.15 |     4
('sextilis', 'venio')          |       3.15 |     6
('iiii', 'venio')              |       3.15 |     4
('tullius', 'venio')           |       3.15 |     4
('navigo', 'venio')            |       3.15 |     4
('laodicea', 'venio')          |       3.15 |     8
('subsidium', 'venio')         |       3.15 |     3
('reddo', 'valde')             |       3.15 |     5
('facio', 'spons')             |       3.15 |     5
('tam', 'tantus')              |       3.15 |    10
('at', 'inquam')               |       3.14 |     3
('do', 'opera')                |       3.14 |    19
('locus', 'signum')            |       3.14 |     3
('locus', 'quo')               |       3.14 |     5
('bene', 'liber')              |       3.14 |     3
('bibulus', 'comitium')        |       3.14 |     3
('cum', 'timeo')               |       3.14 |     3
('itaque', 'thessalonica')     |       3.14 |     3
('conficio', 'rogo')           |       3.14 |     3
('filius', 'probo')            |       3.14 |     3
('placeo', 'reliquus')         |       3.14 |     4
('capio', 'vero')              |       3.14 |     4
('bellus', 'quam')             |       3.14 |     4
('nusquam', 'quam')            |       3.14 |     4
('popularis', 'quam')          |       3.14 |     8
('modestus', 'quam')           |       3.14 |     4
('quam', 'vinco')              |       3.14 |     8
('lex', 'senatus')             |       3.14 |    25
('licet', 'modus')             |       3.14 |     6
('nosco', 'soleo')             |       3.14 |     3
('pars', 'plane')              |       3.14 |     3
('delecto', 'vereor')          |       3.14 |     3
('iam', 'sino')                |       3.14 |     3
('arcesso', 'iam')             |       3.14 |     3
('iam', 'revoco')              |       3.14 |     3
('iam', 'voluptas')            |       3.14 |     3
('iam', 'sollicitus')          |       3.14 |     3
('saepe', 'spes')              |       3.13 |     7
('iter', 'totus')              |       3.13 |     6
('studium', 'summus')          |       3.13 |     4
('lucceius', 'scio')           |       3.13 |     4
('consul', 'domitius')         |       3.13 |     7
('contendo', 'nunc')           |       3.13 |     3
('littera', 'reddo')           |       3.13 |    18
('opinio', 'quaero')           |       3.13 |     3
('cincius', 'nunc')            |       3.13 |     3
('littera', 'maias')           |       3.13 |     9
('audio', 'nuntio')            |       3.13 |     4
('allobroges', 'ne')           |       3.13 |     4
('iussus', 'ne')               |       3.13 |     4
('ne', 'publice')              |       3.13 |     4
('animus', 'invidia')          |       3.13 |     4
('animus', 'gloria')           |       3.13 |     3
('animus', 'perturbo')         |       3.13 |     3
('affero', 'auctoritas')       |       3.13 |     4
('gero', 'sic')                |       3.12 |     5
('eo', 'vox')                  |       3.12 |     3
('eo', 'quo')                  |       3.12 |     5
('cohors', 'eo')               |       3.12 |     3
('cum', 'curo')                |       3.12 |     7
('publicanus', 'puto')         |       3.12 |     7
('magnus', 'opus')             |       3.12 |    16
('inimicus', 'proficiscor')    |       3.12 |     3
('etiam', 'pristinus')         |       3.12 |     3
('etiam', 'fateor')            |       3.12 |     3
('confido', 'volo')            |       3.12 |     6
('etiam', 'obsum')             |       3.12 |     3
('creber', 'volo')             |       3.12 |     3
('etiam', 'immo')              |       3.12 |     3
('consido', 'etiam')           |       3.12 |     3
('etiam', 'istuc')             |       3.12 |     3
('etiam', 'villa')             |       3.12 |     3
('sumo', 'volo')               |       3.12 |     3
('etiam', 'vestorius')         |       3.12 |     3
('accurate', 'volo')           |       3.12 |     3
('plenus', 'summus')           |       3.12 |     3
('certus', 'ibi')              |       3.12 |     3
('contio', 'summus')           |       3.12 |     3
('praesidium', 'satis')        |       3.12 |     3
('praetor', 'senatus')         |       3.12 |     5
('filius', 'provincia')        |       3.11 |     4
('intellego', 'perscribo')     |       3.11 |     3
('lex', 'rogatio')             |       3.11 |     3
('caput', 'tam')               |       3.11 |     4
('molestus', 'tam')            |       3.11 |     4
('nomen', 'relinquo')          |       3.11 |     3
('legatus', 'lex')             |       3.11 |     3
('odium', 'spes')              |       3.11 |     3
('diligentia', 'spes')         |       3.11 |     3
('caesar', 'metuo')            |       3.11 |     3
('dico', 'repr(eh)endo')       |       3.11 |    10
('opus', 'peto')               |       3.11 |     4
('negotium', 'significo')      |       3.11 |     3
('italia', 'iter')             |       3.11 |     3
('bibulus', 'negotium')        |       3.11 |     3
('comitium', 'publius')        |       3.10 |     4
('certus', 'diligenter')       |       3.10 |     5
('frater', 'labor')            |       3.10 |     3
('filius', 'publius')          |       3.10 |     3
('conficio', 'gratus')         |       3.10 |     3
('conficio', 'reliquus')       |       3.10 |     3
('adhuc', 'mehercule')         |       3.10 |     3
('respondeo', 'sic')           |       3.10 |     4
('saepe', 'voluntas')          |       3.10 |     4
('invidia', 'publicus')        |       3.10 |     6
('impono', 'publicus')         |       3.10 |     3
('magnitudo', 'publicus')      |       3.10 |     3
('honestus', 'ut')             |       3.10 |     4
('clodius', 'senatus')         |       3.10 |    12
('consularis', 'senatus')      |       3.10 |     6
('carcer', 'possum')           |       3.10 |     4
('finis', 'possum')            |       3.10 |     4
('mare', 'possum')             |       3.10 |     4
('enim', 'hodie')              |       3.10 |     3
('bellus', 'enim')             |       3.10 |     3
('difficilis', 'enim')         |       3.10 |     6
('enim', 'vestorius')          |       3.10 |     3
('enim', 'mare')               |       3.10 |     3
('intellego', 'refero')        |       3.09 |     4
('intellego', 'pars')          |       3.09 |     4
('fero', 'nego')               |       3.09 |     7
('primus', 'rogo')             |       3.09 |     3
('probo', 'vehementer')        |       3.09 |     3
('alter', 'ratio')             |       3.09 |     5
('antea', 'gratia')            |       3.09 |     3
('accedo', 'epistula')         |       3.09 |     6
('epistula', 'respondeo')      |       3.09 |     6
('autem', 'mirus')             |       3.09 |     3
('bibliotheca', 'habeo')       |       3.09 |     3
('dilectus', 'habeo')          |       3.09 |     3
('autem', 'incumbo')           |       3.09 |     3
('plane', 'sane')              |       3.09 |     3
('nescio', 'plane')            |       3.09 |     3
('habeo', 'incendo')           |       3.09 |     3
('habeo', 'summa')             |       3.09 |     3
('cum', 'lego')                |       3.09 |     3
('brundisium', 'valde')        |       3.09 |     3
('autem', 'triumphus')         |       3.09 |     3
('faenus', 'habeo')            |       3.09 |     3
('autem', 'vere')              |       3.09 |     3
('credo', 'mens')              |       3.09 |     3
('caecilius', 'nunc')          |       3.09 |     4
('amitto', 'ita')              |       3.09 |     4
('clodius', 'facile')          |       3.09 |     3
('ecce', 'littera')            |       3.09 |     6
('facile', 'opera')            |       3.09 |     3
('consultum', 'opera')         |       3.09 |     3
('credo', 'iubeo')             |       3.09 |     3
('credo', 'scaptius')          |       3.09 |     3
('ceterus', 'probo')           |       3.09 |     5
('accipio', 'adhuc')           |       3.08 |     8
('inquam', 'metellus')         |       3.08 |     3
('perscribo', 'provincia')     |       3.08 |     3
('igitur', 'inquam')           |       3.08 |     3
('consul', 'desum')            |       3.08 |     6
('consul', 'decerno')          |       3.08 |     6
('consul', 'multum')           |       3.08 |     5
('consul', 'emo')              |       3.08 |     4
('consul', 'orno')             |       3.08 |     3
('laudo', 'parum')             |       3.08 |     3
