============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('dies', 'pompeius')           |     8
('hic', 'ut')                  |     8
('animus', 'tum')              |     8
('auctor', 'video')            |     8
('enim', 'malo')               |     8
('adsum', 'iam')               |     8
('negotium', 'quam')           |     8
('quam', 'saepe')              |     8
('magnus', 'spes')             |     8
('italia', 'quam')             |     8
('ago', 'proficiscor')         |     8
('ago', 'provincia')           |     8
('non', 'perfero')             |     8
('causa', 'multus')            |     8
('ago', 'ubi')                 |     8
('iter', 'scribo')             |     8
('totus', 'venio')             |     8
('dies', 'quidem')             |     8
('quidem', 'venio')            |     8
('enim', 'tantum')             |     8
('dies', 'puer')               |     8
('affero', 'dies')             |     8
('littera', 'rogo')            |     8
('possum', 'vix')              |     8
('enim', 'proficiscor')        |     8
('affero', 'spes')             |     8
('frater', 'ne')               |     8
('brundisium', 'scribo')       |     8
('reliquus', 'scribo')         |     8
('fortuna', 'non')             |     8
('motus', 'non')               |     8
('frater', 'puto')             |     8
('ago', 'quintus')             |     8
('do', 'frater')               |     8
('ago', 'negotium')            |     8
('nunc', 'placeo')             |     8
('affero', 'ut')               |     8
('dies', 'mitto')              |     8
('frater', 'multus')           |     8
('amitto', 'non')              |     8
('accipio', 'adhuc')           |     8
('probo', 'scribo')            |     8
('laboro', 'non')              |     8
('etiam', 'laboro')            |     8
('ago', 'credo')               |     8
('comitium', 'quam')           |     8
('augeo', 'non')               |     8
('non', 'omnino')              |     8
('itaque', 'ne')               |     8
('comitium', 'puto')           |     8
('ago', 'curo')                |     8
('gratus', 'video')            |     8
('lex', 'puto')                |     8
('do', 'posthac')              |     8
('caput', 'tribunus')          |     8
('provincia', 'scribo')        |     8
('invitus', 'possum')          |     8
('gratia', 'senatus')          |     8
('ibi', 'venio')               |     8
('consultum', 'dico')          |     8
('igitur', 'ne')               |     8
('aveo', 'scio')               |     8
('milo', 'non')                |     8
('messalla', 'video')          |     8
('consul', 'messalla')         |     8
('caesar', 'magnus')           |     8
('longe', 'non')               |     8
('non', 'pugno')               |     8
('laodicea', 'venio')          |     8
('do', 'laodicea')             |     8
('cur', 'greek.expression')    |     8
('brutus', 'etiam')            |     8
('ago', 'brutus')              |     8
('inquam', 'scaptius')         |     8
('senatus', 'syngrapha')       |     8
('consultum', 'syngrapha')     |     8
('greek.expression', 'puer')   |     8
('quam', 'vinco')              |     8
('caesar', 'venio')            |     8
('domitius', 'littera')        |     8
('lucius', 'neque')            |     8
('greek.expression', 'oculus') |     8
('greek.expression', 'intercludo') |     8
('consilium', 'senatus')       |     7
('iam', 'teneo')               |     7
('iam', 'senatus')             |     7
('intellego', 'tamen')         |     7
('consul', 'tamen')            |     7
('catilina', 'consul')         |     7
('duco', 'video')              |     7
('catilina', 'ne')             |     7
('consilium', 'desum')         |     7
('ordo', 'res')                |     7
('auctoritas', 'ne')           |     7
('publicus', 'vero')           |     7
('commoveo', 'iam')            |     7
('audeo', 'res')               |     7
('rogo', 'sententia')          |     7
('iam', 'urbs')                |     7
('publicus', 'saepe')          |     7
('res', 'salus')               |     7
('amicus', 'res')              |     7
('copia', 'praesidium')        |     7
('iam', 'manus')               |     7
('facio', 'urbs')              |     7
('dubito', 'facio')            |     7
('assequor', 'possum')         |     7
('parvus', 'tamen')            |     7
('malo', 'video')              |     7
('metuo', 'ne')                |     7
('cogito', 'iam')              |     7
('cogito', 'ne')               |     7
('iudicium', 'ne')             |     7
('ago', 'loquor')              |     7
('discedo', 'res')             |     7
('patria', 'quam')             |     7
('etiam', 'loquor')            |     7
('invidia', 'res')             |     7
('saepe', 'volo')              |     7
('homo', 'vix')                |     7
('facio', 'vix')               |     7
('facio', 'sermo')             |     7
('affero', 'ne')               |     7
('bellum', 'publicus')         |     7
('video', 'vir')               |     7
('ne', 'vehementer')           |     7
('cogito', 'res')              |     7
('cogito', 'video')            |     7
('italia', 'video')            |     7
('cogito', 'etiam')            |     7
('possum', 'ratio')            |     7
('denique', 'etiam')           |     7
('eo', 'tam')                  |     7
('ago', 'tam')                 |     7
('numquam', 'tamen')           |     7
('possum', 'vita')             |     7
('modus', 'volo')              |     7
('careo', 'possum')            |     7
('iam', 'italia')              |     7
('bonus', 'plebs')             |     7
('bonus', 'consul')            |     7
('possum', 'provideo')         |     7
('possum', 'publius')          |     7
('alienus', 'non')             |     7
('dico', 'spero')              |     7
('autem', 'ita')               |     7
('certus', 'video')            |     7
('iuro', 'non')                |     7
('certus', 'exspecto')         |     7
('exspecto', 'nunc')           |     7
('caesar', 'nunc')             |     7
('amicus', 'puto')             |     7
('fio', 'nunc')                |     7
('enim', 'peto')               |     7
('multum', 'video')            |     7
('multum', 'possum')           |     7
('iudicium', 'possum')         |     7
('comitium', 'pompeius')       |     7
('frater', 'magnus')           |     7
('pecunia', 'res')             |     7
('ago', 'coepi')               |     7
('res', 'verum')               |     7
('domus', 'habeo')             |     7
('magis', 'magnus')            |     7
('frater', 'tum')              |     7
('cum', 'magis')               |     7
('et', 'magis')                |     7
('accipio', 'tempus')          |     7
('arbitror', 'video')          |     7
('arbitror', 'enim')           |     7
('enim', 'retineo')            |     7
('etiam', 'verum')             |     7
('cupio', 'etiam')             |     7
('causa', 'probo')             |     7
('causa', 'valde')             |     7
('probo', 'valde')             |     7
('valde', 'video')             |     7
('greek.expression', 'lucius') |     7
('caesar', 'lucius')           |     7
('caesar', 'scio')             |     7
('diu', 'tam')                 |     7
('defendo', 'scribo')          |     7
('homo', 'quare')              |     7
('homo', 're')                 |     7
('re', 'ut')                   |     7
('non', 'officium')            |     7
('lucius', 'mitto')            |     7
('littera', 'rumor')           |     7
('rumor', 'scribo')            |     7
('non', 'signum')              |     7
('exeo', 'non')                |     7
('amo', 'ne')                  |     7
('multum', 'scribo')           |     7
('amicus', 'animus')           |     7
('facio', 'placeo')            |     7
('animus', 'audio')            |     7
('ne', 'studium')              |     7
('lucius', 'ne')               |     7
('filius', 'ne')               |     7
('quintilis', 'venio')         |     7
('enim', 'hic')                |     7
('coepi', 'quam')              |     7
('mitto', 'multus')            |     7
('locus', 'mitto')             |     7
('mitto', 'nunc')              |     7
('domesticus', 'possum')       |     7
('possum', 'primus')           |     7
('debeo', 'scribo')            |     7
('animus', 'frater')           |     7
('animus', 'littera')          |     7
('ita', 'itaque')              |     7
('itaque', 'volo')             |     7
('causa', 'littera')           |     7
('causa', 'do')                |     7
('enim', 'numquam')            |     7
('facio', 'numquam')           |     7
('epirus', 'possum')           |     7
('autem', 'epirus')            |     7
('autem', 'negotium')          |     7
('autem', 'primum')            |     7
('littera', 'satis')           |     7
('consilium', 'littera')       |     7
('habeo', 'reddo')             |     7
('scribo', 'teneo')            |     7
('non', 'statuo')              |     7
('autem', 'intellego')         |     7
('perscribo', 'puto')          |     7
('nam', 'quintus')             |     7
('habeo', 'soror')             |     7
('habeo', 'par')               |     7
('pertineo', 'res')            |     7
('frater', 'nunc')             |     7
('ita', 'placeo')              |     7
('diligenter', 'quam')         |     7
('lucius', 'quam')             |     7
('do', 'lucius')               |     7
('constituo', 'scribo')        |     7
('paro', 'quam')               |     7
('opera', 'scribo')            |     7
('primum', 'scribo')           |     7
('do', 'primum')               |     7
('spes', 'volo')               |     7
('diligo', 'volo')             |     7
('do', 'peto')                 |     7
('magnus', 'negotium')         |     7
('bonus', 'scio')              |     7
('possum', 'sane')             |     7
('caput', 'scribo')            |     7
('iam', 'quare')               |     7
('nunc', 'quare')              |     7
('nunc', 're')                 |     7
('magis', 'studium')           |     7
('genus', 'magis')             |     7
('genus', 'video')             |     7
('nam', 'sic')                 |     7
('lentulus', 'non')            |     7
('impono', 'non')              |     7
('affero', 'quam')             |     7
('certus', 'roma')             |     7
('itaque', 'quam')             |     7
('dubito', 'video')            |     7
('diligenter', 'greek.expression') |     7
('iudicium', 'quaero')         |     7
('facio', 'soleo')             |     7
('enim', 'parum')              |     7
('respondeo', 'senatus')       |     7
('certe', 'res')               |     7
('consilium', 'ita')           |     7
('auctor', 'non')              |     7
('consularis', 'fero')         |     7
('itaque', 'possum')           |     7
('iam', 'itaque')              |     7
('intercedo', 'lex')           |     7
('fero', 'intercedo')          |     7
('duco', 'res')                |     7
('dico', 'iudicium')           |     7
('homo', 'nequam')             |     7
('coepi', 'non')               |     7
('non', 'paucus')              |     7
('bonus', 'tam')               |     7
('primus', 'res')              |     7
('consilium', 'sententia')     |     7
('do', 'refero')               |     7
('credo', 'vero')              |     7
('caput', 'clodius')           |     7
('facio', 'publius')           |     7
('publius', 'video')           |     7
('itaque', 'magnus')           |     7
('constituo', 'non')           |     7
('defero', 'res')              |     7
('laudo', 'res')               |     7
('greek.expression', 'magistratus') |     7
('greek.expression', 'nanneianus') |     7
('conficio', 'scribo')         |     7
('conficio', 'do')             |     7
('iam', 'negotium')            |     7
('do', 'vero')                 |     7
('bonus', 'vero')              |     7
('ita', 'summus')              |     7
('summus', 'tamen')            |     7
('quam', 'summus')             |     7
('inquam', 'quam')             |     7
('perdo', 'video')             |     7
('commoveo', 'video')          |     7
('bonus', 'status')            |     7
('confirmo', 'res')            |     7
('populus', 'video')           |     7
('non', 'verus')               |     7
('homo', 'modo')               |     7
('ceterus', 'tamen')           |     7
('malus', 'non')               |     7
('bonus', 'senatus')           |     7
('improbus', 'non')            |     7
('enim', 'nolo')               |     7
('enim', 'lego')               |     7
('enim', 'inquam')             |     7
('nolo', 'video')              |     7
('animus', 'epistula')         |     7
('inquam', 'vero')             |     7
('modus', 'nam')               |     7
('habeo', 'modus')             |     7
('senatus', 'summus')          |     7
('multus', 'rogo')             |     7
('civitas', 'ne')              |     7
('res', 'vir')                 |     7
('multus', 'novus')            |     7
('homo', 'multus')             |     7
('epistula', 'puer')           |     7
('fero', 'inquam')             |     7
('facio', 'mentio')            |     7
('domus', 'emo')               |     7
('inquam', 'puto')             |     7
('bonus', 'relinquo')          |     7
('multo', 'non')               |     7
('itaque', 'nunc')             |     7
('dico', 'gratia')             |     7
('negotium', 'possum')         |     7
('dico', 'plebs')              |     7
('lex', 'promulgo')            |     7
('do', 'novus')                |     7
('consulatus', 'facio')        |     7
('eo', 'fio')                  |     7
('commode', 'possum')          |     7
('fio', 'praesertim')          |     7
('provincia', 'tamen')         |     7
('non', 'pono')                |     7
('exspecto', 'modus')          |     7
('affero', 'frater')           |     7
('etiam', 'intellego')         |     7
('littera', 'tantum')          |     7
('confido', 'non')             |     7
('possum', 'ubi')              |     7
('defendo', 'facio')           |     7
('facio', 'sic')               |     7
('etiam', 'totus')             |     7
('nam', 'tantus')              |     7
('ita', 'spes')                |     7
('bonus', 'spes')              |     7
('saepe', 'spes')              |     7
('facile', 'facio')            |     7
('non', 'oro')                 |     7
('animus', 'consul')           |     7
('amor', 'enim')               |     7
('enim', 'vero')               |     7
('primus', 'video')            |     7
('perspicio', 'video')         |     7
('etiam', 'quin')              |     7
('etiam', 'sermo')             |     7
('non', 'sustineo')            |     7
('dignitas', 'non')            |     7
('non', 'tueor')               |     7
('diu', 'res')                 |     7
('amans', 'non')               |     7
('pars', 'possum')             |     7
('probo', 'volo')              |     7
('animus', 'offendo')          |     7
('facio', 'provincia')         |     7
('res', 'verso')               |     7
('non', 'promulgo')            |     7
('accipio', 'senatus')         |     7
('auctoritas', 'non')          |     7
('princeps', 'senatus')        |     7
('frequens', 'senatus')        |     7
('conficio', 'res')            |     7
('consul', 'metellus')         |     7
('cato', 'non')                |     7
('cato', 'possum')             |     7
('tamen', 'via')               |     7
('pompeius', 'satis')          |     7
('pompeius', 'utor')           |     7
('multus', 'peto')             |     7
('dico', 'peto')               |     7
('habeo', 'soleo')             |     7
('desidero', 'possum')         |     7
('committo', 'ne')             |     7
('primus', 'ut')               |     7
('publicus', 'spes')           |     7
('facio', 'perfero')           |     7
('ne', 'nosco')                |     7
('clodius', 'plebs')           |     7
('plebs', 'populus')           |     7
('causa', 'consul')            |     7
('greek.expression', 'interea') |     7
('iam', 'spero')               |     7
('cato', 'video')              |     7
('ne', 'reliquus')             |     7
('publicanus', 'puto')         |     7
('respondeo', 'video')         |     7
('non', 'reicio')              |     7
('non', 'quo')                 |     7
('aliquando', 'facio')         |     7
('facio', 'quo')               |     7
('tamen', 'tantus')            |     7
('eo', 'volo')                 |     7
('eo', 'nam')                  |     7
('facile', 'volo')             |     7
('quam', 'superus')            |     7
('scribo', 'superus')          |     7
('epistula', 'primum')         |     7
('amor', 'ut')                 |     7
('bellum', 'non')              |     7
('habeo', 'provincia')         |     7
('do', 'valeo')                |     7
('filius', 'non')              |     7
('agrarius', 'lex')            |     7
('non', 'pecunia')             |     7
('non', 'recipio')             |     7
('pompeius', 'vero')           |     7
('magnus', 'quaero')           |     7
('consul', 'ita')              |     7
('etiam', 'plane')             |     7
('instituo', 'res')            |     7
('deinde', 'senatus')          |     7
('itaque', 'senatus')          |     7
('multus', 'verbum')           |     7
('multus', 'tam')              |     7
('coniungo', 'res')            |     7
('publicus', 'ratio')          |     7
('possum', 'refero')           |     7
('facio', 'fio')               |     7
('homo', 'mitto')              |     7
('homo', 'modus')              |     7
('dico', 'hic')                |     7
('homo', 'quintus')            |     7
('laudo', 'scribo')            |     7
('littera', 'primum')          |     7
('cum', 'iam')                 |     7
('quidem', 'tum')              |     7
('alter', 'venio')             |     7
('mehercule', 'res')           |     7
('fortuna', 'quam')            |     7
('significo', 'video')         |     7
('sententia', 'tamen')         |     7
('ne', 'sententia')            |     7
('teneo', 'ut')                |     7
('greek.expression', 'rhinton') |     7
('ut', 'vero')                 |     7
('multus', 'parum')            |     7
('non', 'paeniteo')            |     7
('consultum', 'ne')            |     7
('cupio', 'non')               |     7
('gero', 'ita')                |     7
('relinquo', 'scio')           |     7
('littera', 'relinquo')        |     7
('reddo', 'venio')             |     7
('lego', 'nam')                |     7
('totus', 'ut')                |     7
('liber', 'video')             |     7
('autem', 'totus')             |     7
('significo', 'ut')            |     7
('accipio', 'iam')             |     7
('non', 'rescribo')            |     7
('res', 'rescribo')            |     7
('etiam', 'oratio')            |     7
('dico', 'oratio')             |     7
('dico', 'quoque')             |     7
('alter', 'greek.expression')  |     7
('cum', 'curo')                |     7
('habeo', 'liber')             |     7
('ne', 'sane')                 |     7
('etiam', 'opus')              |     7
('opus', 'tamen')              |     7
('sane', 'volo')               |     7
('sane', 'video')              |     7
('neque', 'nunc')              |     7
('possum', 'valde')            |     7
('ago', 'fio')                 |     7
('fio', 'roma')                |     7
('non', 'pes')                 |     7
('fero', 'gero')               |     7
('iam', 'nolo')                |     7
('non', 'provideo')            |     7
('bene', 'res')                |     7
('enim', 'multo')              |     7
('bene', 'quam')               |     7
('caesar', 'facio')            |     7
('publicus', 'valde')          |     7
('etiam', 'valde')             |     7
('accedo', 'video')            |     7
('defendo', 'publicus')        |     7
('potius', 'video')            |     7
('adsum', 'scribo')            |     7
('exspecto', 'tamen')          |     7
('adventus', 'tamen')          |     7
('nuntio', 'scribo')           |     7
('curo', 'puto')               |     7
('amo', 'puto')                |     7
('debeo', 'habeo')             |     7
('greek.expression', 'manus')  |     7
('greek.expression', 'multo')  |     7
('potius', 'puto')             |     7
('lego', 'quam')               |     7
('lego', 'littera')            |     7
('laudo', 'video')             |     7
('adsum', 'volo')              |     7
('facio', 'primum')            |     7
('greek.expression', 'primum') |     7
('scribo', 'suspicor')         |     7
('non', 'suspicor')            |     7
('non', 'plenus')              |     7
('etiam', 'plenus')            |     7
('dubito', 'etiam')            |     7
('caesar', 'nam')              |     7
('dico', 'vix')                |     7
('conficio', 'quam')           |     7
('enim', 'spero')              |     7
('cum', 'tempus')              |     7
('modus', 'ut')                |     7
('scio', 'spero')              |     7
('scio', 'vero')               |     7
('etiam', 'gaudeo')            |     7
('etiam', 'umquam')            |     7
('mens', 'venio')              |     7
('non', 'opera')               |     7
('epirus', 'video')            |     7
('puer', 'quam')               |     7
('reliquus', 'tempus')         |     7
('excipio', 'non')             |     7
('accipio', 'exspecto')        |     7
('fero', 'littera')            |     7
('num', 'scribo')              |     7
('novus', 'video')             |     7
('omnino', 'possum')           |     7
('cupio', 'possum')            |     7
('cupio', 'video')             |     7
('totus', 'volo')              |     7
('certe', 'habeo')             |     7
('certus', 'dies')             |     7
('facio', 'roma')              |     7
('scribo', 'statim')           |     7
('do', 'statim')               |     7
('confirmo', 'non')            |     7
('antium', 'roma')             |     7
('quidem', 'roma')             |     7
('greek.expression', 'licet')  |     7
('greek.expression', 'neque')  |     7
('quando', 'scio')             |     7
('alter', 'autem')             |     7
('intellego', 'magis')         |     7
('do', 'pecunia')              |     7
('spes', 'tempus')             |     7
('guberno', 'quam')            |     7
('greek.expression', 'sophocles') |     7
('greek.expression', 'murus')  |     7
('non', 'respondeo')           |     7
('nuntius', 'venio')           |     7
('littera', 'nuntius')         |     7
('habeo', 'narro')             |     7
('cognosco', 'video')          |     7
('deinde', 'volo')             |     7
('dico', 'epistula')           |     7
('redeo', 'volo')              |     7
('ne', 'ubi')                  |     7
('tribunus', 'video')          |     7
('non', 'patria')              |     7
('ibi', 'volo')                |     7
('greek.expression', 'usque')  |     7
('facio', 'salus')             |     7
('curo', 'dies')               |     7
('dies', 'maias')              |     7
('maias', 'venio')             |     7
('fero', 'nego')               |     7
('reddo', 'video')             |     7
('caesar', 'inquam')           |     7
('caesar', 'deinde')           |     7
('littera', 'ubi')             |     7
('dico', 'malo')               |     7
('dico', 'totus')              |     7
('littera', 'paulo')           |     7
('at', 'non')                  |     7
('ager', 'possum')             |     7
('adhuc', 'quam')              |     7
('credo', 'greek.expression')  |     7
('cogito', 'ut')               |     7
('delecto', 'quam')            |     7
('audio', 'modo')              |     7
('audio', 'possum')            |     7
('dubius', 'non')              |     7
('gero', 'ut')                 |     7
('omnino', 'tamen')            |     7
('etiam', 'salus')             |     7
('dico', 'igitur')             |     7
('familiaris', 'littera')      |     7
('animus', 'magis')            |     7
('adhuc', 'greek.expression')  |     7
('ingratus', 'non')            |     7
('ita', 'rogo')                |     7
('littera', 'perscribo')       |     7
('debeo', 'volo')              |     7
('loquor', 'senatus')          |     7
('non', 'pereo')               |     7
('neque', 'ut')                |     7
('magnus', 'quidem')           |     7
('cura', 'magnus')             |     7
('bonus', 'pompeius')          |     7
('adsum', 'possum')            |     7
('greek.expression', 'intellego') |     7
('habeo', 'intellego')         |     7
('amo', 'ceterus')             |     7
('do', 'fio')                  |     7
('addo', 'etiam')              |     7
('amor', 'possum')             |     7
('filius', 'res')              |     7
('res', 'servus')              |     7
('quintus', 'tum')             |     7
('eo', 'pompeius')             |     7
('pompeius', 'quidem')         |     7
('caesar', 'dies')             |     7
('facio', 'hic')               |     7
('brutus', 'dico')             |     7
('laudo', 'volo')              |     7
('facio', 'varro')             |     7
('facio', 'officium')          |     7
('laus', 'quam')               |     7
('tempus', 'valde')            |     7
('valeo', 'volo')              |     7
('habeo', 'verbum')            |     7
('habeo', 'ubi')               |     7
('cum', 'do')                  |     7
('consilium', 'eo')            |     7
('possum', 'tantum')           |     7
('ago', 'amo')                 |     7
('multus', 'reliquus')         |     7
('enim', 'vix')                |     7
('italia', 'non')              |     7
('luctus', 'non')              |     7
('cum', 'scio')                |     7
('multus', 'tum')              |     7
('ephesus', 'venio')           |     7
('thessalonica', 'venio')      |     7
('alter', 'iam')               |     7
('audio', 'do')                |     7
('conficio', 'facio')          |     7
('praesto', 'video')           |     7
('nunc', 'pompeius')           |     7
('motus', 'video')             |     7
('commoveo', 'non')            |     7
('ago', 'mitto')               |     7
('do', 'thessalonica')         |     7
('dimitto', 'non')             |     7
('spes', 'thessalonica')       |     7
('facio', 'semper')            |     7
('bonus', 'volo')              |     7
('nunc', 'plane')              |     7
('hic', 'ne')                  |     7
('senatus', 'statuo')          |     7
('littera', 'proximus')        |     7
('scribo', 'tribunus')         |     7
('credo', 'video')             |     7
('accipio', 'alter')           |     7
('cottidie', 'non')            |     7
('puto', 'valeo')              |     7
('cum', 'facio')               |     7
('casus', 'scribo')            |     7
('honeste', 'possum')          |     7
('ne', 'verum')                |     7
('igitur', 'res')              |     7
('lego', 'spes')               |     7
('causa', 'suscipio')          |     7
('exspecto', 'pompeius')       |     7
('mitto', 'statim')            |     7
('enim', 'tribunus')           |     7
('enim', 'neque')              |     7
('fallo', 'non')               |     7
('utor', 'volo')               |     7
('dies', 'primus')             |     7
('opera', 'senatus')           |     7
('cognosco', 'enim')           |     7
('habeo', 'nomen')             |     7
('pontifex', 'senatus')        |     7
('ceterus', 'littera')         |     7
('res', 'sequor')              |     7
('dubito', 'enim')             |     7
('appius', 'enim')             |     7
('cogo', 'dico')               |     7
('non', 'occido')              |     7
('domus', 'milo')              |     7
('comitium', 'milo')           |     7
('campus', 'milo')             |     7
('adventus', 'habeo')          |     7
('beneficium', 'non')          |     7
('bellum', 'video')            |     7
('dionysius', 'quidem')        |     7
('assentio', 'greek.expression') |     7
('domitius', 'quam')           |     7
('primum', 'quidem')           |     7
('etiam', 'peto')              |     7
('messalla', 'scribo')         |     7
('gratus', 'scio')             |     7
('dionysius', 'littera')       |     7
('curiosus', 'greek.expression') |     7
('enim', 'iter')               |     7
('caesar', 'domitius')         |     7
('consul', 'domitius')         |     7
('dionysius', 'multus')        |     7
('do', 'significo')            |     7
('intellego', 'scio')          |     7
('neque', 'tamen')             |     7
('reus', 'tam')                |     7
('posthac', 'scribo')          |     7
('caesar', 'ne')               |     7
('appius', 'puto')             |     7
('adventus', 'magnus')         |     7
('littera', 'trebulanus')      |     7
('res', 'satis')               |     7
('accipio', 'habeo')           |     7
('enim', 'probo')              |     7
('habeo', 'mando')             |     7
('do', 'frustra')              |     7
('autem', 'et')                |     7
('cicero', 'non')              |     7
('iulius', 'ne')               |     7
('possum', 'prorogo')          |     7
('greek.expression', 'turpis') |     7
('greek.expression', 'status') |     7
('facio', 'plane')             |     7
('deinde', 'greek.expression') |     7
('castra', 'dies')             |     7
('greek.expression', 'interim') |     7
('non', 'rectus')              |     7
('miror', 'res')               |     7
('non', 'scaptius')            |     7
('pecunia', 'scaptius')        |     7
('brutus', 'causa')            |     7
('dico', 'syngrapha')          |     7
('etiam', 'scaptius')          |     7
('ius', 'syngrapha')           |     7
('brutus', 'do')               |     7
('cente(n)simus', 'non')       |     7
('ne', 'scaptius')             |     7
('africanus', 'greek.expression') |     7
('greek.expression', 'novus')  |     7
('copia', 'locus')             |     7
('cohors', 'non')              |     7
('dolor', 'greek.expression')  |     7
('epistula', 'ita')            |     6
('ita', 'tempus')              |     6
('epistula', 'marcus')         |     6
('epistula', 'quintus')        |     6
('parum', 'tempus')            |     6
('quam', 'quo')                |     6
('etiam', 'quo')               |     6
('catilina', 'quam')           |     6
('sentio', 'video')            |     6
('senatus', 'tamen')           |     6
('catilina', 'senatus')        |     6
('catilina', 'habeo')          |     6
('consul', 'gravis')           |     6
('consul', 'desum')            |     6
('desum', 'publicus')          |     6
('decerno', 'ne')              |     6
('consul', 'decerno')          |     6
('consul', 'lucius')           |     6
('desum', 'video')             |     6
('dies', 'publicus')           |     6
('dies', 'iam')                |     6
('consilium', 'dies')          |     6
('consilium', 'praesidium')    |     6
('nego', 'res')                |     6
('res', 'taceo')               |     6
('sententia', 'urbs')          |     6
('etiam', 'urbs')              |     6
('fero', 'modo')               |     6
('iam', 'salus')               |     6
('fero', 'publicus')           |     6
('competitor', 'consul')       |     6
('copia', 'res')               |     6
('peto', 'publicus')           |     6
('nunc', 'peto')               |     6
('deus', 'res')                |     6
('italia', 'urbs')             |     6
('iubeo', 'res')               |     6
('exeo', 'res')                |     6
('exhaurio', 'res')            |     6
('fortuna', 'possum')          |     6
('idus', 'video')              |     6
('impendeo', 'video')          |     6
('possum', 'sentio')           |     6
('ita', 'parvus')              |     6
('parvus', 'video')            |     6
('aio', 'tamen')               |     6
('ago', 'vero')                |     6
('tamen', 'vero')              |     6
('ante', 'tamen')              |     6
('nunc', 'senatus')            |     6
('amicus', 'venio')            |     6
('civis', 'video')             |     6
('offendo', 'tam')             |     6
('iam', 'vereor')              |     6
('ne', 'pertimesco')           |     6
('fero', 'modus')              |     6
('fero', 'loquor')             |     6
('discedo', 'loquor')          |     6
('patria', 'res')              |     6
('debeo', 'dico')              |     6
('iudico', 'senatus')          |     6
('metus', 'res')               |     6
('do', 'relinquo')             |     6
('usque', 'video')             |     6
('eo', 'tempus')               |     6
('proficiscor', 'tempus')      |     6
('aliquando', 'res')           |     6
('ne', 'numquam')              |     6
('duco', 'ne')                 |     6
('impedio', 'res')             |     6
('res', 'teneo')               |     6
('invidia', 'publicus')        |     6
('res', 'semper')              |     6
('intellego', 'publicus')      |     6
('ne', 'spero')                |     6
('nunc', 'spero')              |     6
('etiam', 'miser')             |     6
('patior', 'volo')             |     6
('iter', 'volo')               |     6
('consequor', 'res')           |     6
('malus', 'publicus')          |     6
('italia', 'possum')           |     6
('possum', 'vivo')             |     6
('quam', 'urbs')               |     6
('bonus', 'nescio')            |     6
('bonus', 'tempus')            |     6
('possum', 'urbs')             |     6
('possum', 'sano')             |     6
('nescio', 'possum')           |     6
('bellum', 'possum')           |     6
('nescio', 'publicus')         |     6
('possum', 'suscipio')         |     6
('maneo', 'possum')            |     6
('exspecto', 'homo')           |     6
('consul', 'venio')            |     6
('arbitror', 'quam')           |     6
('iam', 'modus')               |     6
('ne', 'praesidium')           |     6
('paro', 'roma')               |     6
('copia', 'video')             |     6
('constituo', 'magnus')        |     6
('cicero', 'venio')            |     6
('cicero', 'habeo')            |     6
('adhuc', 'scio')              |     6
('modus', 'publius')           |     6
('nam', 'nego')                |     6
('opinio', 'ut')               |     6
('autem', 'cogito')            |     6
('autem', 'proficiscor')       |     6
('dico', 'puer')               |     6
('cincius', 'dico')            |     6
('comitium', 'dico')           |     6
('certus', 'dico')             |     6
('certus', 'nunc')             |     6
('puto', 'sic')                |     6
('existimo', 'video')          |     6
('ratio', 'video')             |     6
('greek.expression', 'ratio')  |     6
('fortasse', 'video')          |     6
('piso', 'scribo')             |     6
('non', 'prope')               |     6
('nego', 'venio')              |     6
('ceterus', 'dico')            |     6
('rogo', 'venio')              |     6
('frater', 'magis')            |     6
('habeo', 'quintus')           |     6
('cum', 'habeo')               |     6
('cum', 'frater')              |     6
('homo', 'satis')              |     6
('facio', 'nomen')             |     6
('causa', 'homo')              |     6
('facile', 'homo')             |     6
('accipio', 'soleo')           |     6
('postea', 'video')            |     6
('postea', 'quam')             |     6
('homo', 'prorsus')            |     6
('dies', 'homo')               |     6
('gratia', 'modo')             |     6
('certe', 'etiam')             |     6
('probo', 'puto')              |     6
('causa', 'certe')             |     6
('certe', 'quidem')            |     6
('certe', 'greek.expression')  |     6
('ita', 'valde')               |     6
('ita', 'pono')                |     6
('tam', 'tempus')              |     6
('antea', 'littera')           |     6
('ratio', 'scribo')            |     6
('cogito', 'habeo')            |     6
('habeo', 'summus')            |     6
('accido', 'homo')             |     6
('video', 'voluntas')          |     6
('curo', 'magnus')             |     6
('ut', 'vereor')               |     6
('adduco', 'non')              |     6
('consolatio', 'non')          |     6
('adduco', 'res')              |     6
('arbitror', 'mitto')          |     6
('hic', 'mitto')               |     6
('exspecto', 'mitto')          |     6
('arbitror', 'littera')        |     6
('hic', 'nam')                 |     6
('curo', 'nam')                |     6
('curo', 'enim')               |     6
('parvus', 'scribo')           |     6
('modus', 'placeo')            |     6
('cognosco', 'possum')         |     6
('accuso', 'possum')           |     6
('possum', 'studium')          |     6
('comitium', 'possum')         |     6
('aliquando', 'scribo')        |     6
('res', 'utilis')              |     6
('magnus', 'multo')            |     6
('populus', 'scribo')          |     6
('gratus', 'quam')             |     6
('quare', 'volo')              |     6
('quam', 'quare')              |     6
('re', 'volo')                 |     6
('quam', 're')                 |     6
('ceterus', 'multus')          |     6
('cogito', 'nunc')             |     6
('moveo', 'non')               |     6
