================================================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (Full Text)
Method: Stanza NLP (UD Model), Window Size: 5, Stopwords Removed
================================================================================

Total Files Processed: 138
Total Lemmas: 632835
Unique Pairs Found: 1542989

TOP COLLOCATIONS by PMI (Min count: {min_occurrence})
--------------------------------------------------------------------------------
Collocation                              | PMI        | Count
('scribo', 'venio')                      |    50
('causa', 'sequor')                      |    50
('pote', 'tamen')                        |    50
('homo', 'salus')                        |    50
('fio', 'puto')                          |    50
('facio', 'quare')                       |    50
('causa', 'teneo')                       |    50
('cognosco', 'tamen')                    |    50
('consilium', 'summus')                  |    50
('c.us', 'canus')                        |    50
('possum', 'suspicor')                   |    50
('fortis', 'magnus')                     |    50
('senatus', 'tamen')                     |    50
('deinde', 'video')                      |    50
('debeo', 'ratio')                       |    50
('dico', 'vehementer')                   |    50
('cura', 'etiam')                        |    50
('ita', 'sentio')                        |    50
('numero', 'pecunia')                    |    50
('dies', 'modus')                        |    50
('iudicium', 'primus')                   |    50
('facio', 'testis')                      |    50
('nego', 'tamen')                        |    50
('eo', 'quaero')                         |    50
('committo', 'possum')                   |    50
('tamen', 'ves')                         |    50
('bonus', 'summus')                      |    50
('mitto', 'video')                       |    50
('homo', 'verbum')                       |    50
('sententia', 'summus')                  |    50
('caesar', 'possum')                     |    50
('dico', 'latine')                       |    50
('efficio', 'magnus')                    |    50
('genus', 'orator')                      |    50
('persona', 'res')                       |    50
('magne', 'scribo')                      |    50
('genus', 'sententia')                   |    50
('nunc', 'volo')                         |    50
('sal', 'scribo')                        |    50
('modus', 'solum')                       |    50
('gero', 'modus')                        |    50
('orator', 'summus')                     |    50
('dico', 'sapientia')                    |    50
('possum', 'trado')                      |    50
('ita', 'venio')                         |    50
('dignitas', 'tamen')                    |    50
('beatus', 'ita')                        |    50
('canus', 'tullius')                     |    50
('littera', 'senatus')                   |    49
('homo', 'umquam')                       |    49
('exercitus', 'publicus')                |    49
('c.us', 'caesaris')                     |    49
('ago', 'caesaris')                      |    49
('periculum', 'tamen')                   |    49
('video', 'virus')                       |    49
('habeo', 'umquam')                      |    49
('itaque', 'scribo')                     |    49
('magnus', 'suscipio')                   |    49
('dubito', 'res')                        |    49
('dico', 'perfectus')                    |    49
('facio', 'teneo')                       |    49
('commodus', 'possum')                   |    49
('ius', 'natura')                        |    49
('licet', 'modus')                       |    49
('fio', 'genus')                         |    49
('res', 'transfero')                     |    49
('necesse', 'video')                     |    49
('affero', 'res')                        |    49
('etiam', 'exsisto')                     |    49
('exsisto', 'possum')                    |    49
('dico', 'plato')                        |    49
('natura', 'sequor')                     |    49
('publicus', 'scio')                     |    49
('plane', 'video')                       |    49
('magnus', 'numerus')                    |    49
('magnus', 'soleo')                      |    49
('dico', 'taceo')                        |    49
('inquam', 'puto')                       |    49
('defendo', 'ita')                       |    49
('aio', 'possum')                        |    49
('do', 'oportet')                        |    49
('bonus', 'utor')                        |    49
('homo', 'probo')                        |    49
('iudico', 'vido')                       |    49
('magnus', 'numquam')                    |    49
('forto', 'tamen')                       |    49
('iudico', 'romanus')                    |    49
('dico', 'gloria')                       |    49
('modus', 'pote')                        |    49
('etiam', 'quantum')                     |    49
('itaque', 'vido')                       |    49
('appello', 'homo')                      |    49
('contrarius', 'dico')                   |    49
('res', 'vocus')                         |    49
('causa', 'pater')                       |    49
('ordo', 'populus')                      |    49
('beneficium', 'populus')                |    49
('lius', 'publicus')                     |    49
('publicus', 'verso')                    |    49
('lex', 'potestas')                      |    49
('iubeo', 'lex')                         |    49
('lex', 'locus')                         |    49
('sic', 'utor')                          |    49
('meritum', 'publicus')                  |    49
('loquor', 'magnus')                     |    49
('ita', 'studium')                       |    49
('locus', 'publicus')                    |    49
('appello', 'verbum')                    |    49
('do', 'genus')                          |    49
('domus', 'magnus')                      |    49
('metus', 'possum')                      |    49
('dico', 'honor')                        |    49
('possum', 'praeterea')                  |    49
('habeo', 'salus')                       |    49
('causa', 'numquam')                     |    49
('fructus', 'magnus')                    |    49
('civitas', 'tempus')                    |    49
('lius', 'magnus')                       |    49
('spes', 'video')                        |    49
('possum', 'reddo')                      |    49
('etiam', 'postulo')                     |    49
('facio', 'fortuna')                     |    49
('pecunia', 'video')                     |    49
('dolor', 'fero')                        |    49
('etiam', 'reliquus')                    |    49
('animus', 'cogitatio')                  |    49
('refero', 'tamen')                      |    49
('gero', 'video')                        |    49
('consilium', 'iam')                     |    49
('tempus', 'venio')                      |    49
('facio', 'urbs')                        |    49
('sentio', 'tamen')                      |    49
('facio', 'mens')                        |    49
('ago', 'ratio')                         |    49
('ita', 'opus')                          |    49
('locus', 'natura')                      |    49
('sic', 'virtus')                        |    49
('magnus', 'religio')                    |    49
('deinde', 'lex')                        |    49
('debeo', 'populus')                     |    49
('exemplum', 'facio')                    |    49
('relinquo', 'tamen')                    |    49
('causa', 'inquam')                      |    49
('animus', 'liber')                      |    49
('argumentum', 'res')                    |    49
('iudex', 'romanus')                     |    49
('exterior', 'possum')                   |    49
('ita', 'magne')                         |    49
('iam', 'itaque')                        |    49
('dignitas', 'populus')                  |    49
('facio', 'nescio')                      |    49
('populus', 'puto')                      |    49
('homo', 'religio')                      |    49
('desum', 'possum')                      |    49
('impedio', 'possum')                    |    49
('accedo', 'magnus')                     |    49
('res', 'sum')                           |    49
('itaque', 'littera')                    |    49
('contrarius', 'res')                    |    49
('confirmo', 'possum')                   |    49
('doctus', 'homo')                       |    49
('scribo', 'sentio')                     |    49
('formianus', 'scremiastio')             |    49
('iam', 'spero')                         |    49
('ego', 'iudicium')                      |    49
('ideestio', 'screns')                   |    49
('facio', 'scremiastio')                 |    49
('deinde', 'modus')                      |    49
('modus', 'orator')                      |    49
('primus', 'vo')                         |    49
('bonus', 'nunc')                        |    49
('ager', 'possum')                       |    49
('cicerona', 'oratio')                   |    48
('brutus', 'habeo')                      |    48
('populus', 'primus')                    |    48
('pater', 'publicus')                    |    48
('pater', 'video')                       |    48
('antonius', 'possum')                   |    48
('equideo', 'res')                       |    48
('dignus', 'possum')                     |    48
('excello', 'res')                       |    48
('bellum', 'pax')                        |    48
('c.us', 'habeo')                        |    48
('cives', 'romanus')                     |    48
('ago', 'volo')                          |    48
('consilium', 'opus')                    |    48
('nunc', 'pars')                         |    48
('genus', 'officium')                    |    48
('dico', 'tertius')                      |    48
('bonus', 'honestus')                    |    48
('numerus', 'possum')                    |    48
('genus', 'quaestio')                    |    48
('poena', 'res')                         |    48
('adhibeo', 'possum')                    |    48
('animus', 'solum')                      |    48
('possum', 'tribuo')                     |    48
('lex', 'tempus')                        |    48
('amicitia', 'facio')                    |    48
('res', 'secundus')                      |    48
('ago', 'oportet')                       |    48
('ago', 'vo')                            |    48
('certe', 'video')                       |    48
('ita', 'verus')                         |    48
('gero', 'homo')                         |    48
('declaro', 'res')                       |    48
('habeo', 'malum')                       |    48
('domus', 'publicus')                    |    48
('scribo', 'summus')                     |    48
('iucundus', 'possum')                   |    48
('liber', 'vido')                        |    48
('cupio', 'tamen')                       |    48
('magne', 'volo')                        |    48
('causa', 'refero')                      |    48
('comitia', 'habeo')                     |    48
('iam', 'utor')                          |    48
('mos', 'vita')                          |    48
('habeo', 'sentio')                      |    48
('res', 'significo')                     |    48
('animus', 'appello')                    |    48
('lego', 'modus')                        |    48
('disciplina', 'res')                    |    48
('summus', 'vita')                       |    48
('antea', 'iam')                         |    48
('animus', 'voluptas')                   |    48
('etiam', 'opinio')                      |    48
('oratio', 'sic')                        |    48
('debeo', 'iudicium')                    |    48
('genus', 'nunc')                        |    48
('genus', 'volo')                        |    48
('quaero', 'volo')                       |    48
('gloria', 'virtus')                     |    48
('tamen', 'virus')                       |    48
('iudico', 'tamen')                      |    48
('dies', 'roma')                         |    48
('publicus', 'urbs')                     |    48
('denique', 'dico')                      |    48
('facio', 'scelus')                      |    48
('audio', 'littera')                     |    48
('cicerus', 'facio')                     |    48
('[o', 'video')                          |    48
('quaero', 'tam')                        |    48
('[o', 'facio')                          |    48
('genus', 'iudex')                       |    48
('modus', 'pono')                        |    48
('adhuc', 'res')                         |    48
('pecunia', 'tamen')                     |    48
('necesse', 'tamen')                     |    48
('do', 'romanus')                        |    48
('cognosco', 'ratio')                    |    48
('civitas', 'genus')                     |    48
('dico', 'scelus')                       |    48
('certus', 'locus')                      |    48
('absum', 'facio')                       |    48
('habeo', 'virus')                       |    48
('coepi', 'dico')                        |    48
('appello', 'causa')                     |    48
('dico', 'item')                         |    48
('cupiditas', 'homo')                    |    48
('oratio', 'quaero')                     |    48
('dico', 'tantus')                       |    48
('exercitus', 'facio')                   |    48
('adversarius', 'res')                   |    48
('reprehendo', 'res')                    |    48
('controversia', 'facio')                |    48
('cicerus', 'k.us')                      |    48
('ego', 'eo')                            |    48
('primus', 'scio')                       |    48
('mens', 'natura')                       |    48
('brutus', 'inquam')                     |    48
('littera', 'venio')                     |    48
('aptus', 'dico')                        |    48
('oratio', 'tvllum')                     |    47
('ianuarius', 'kalio')                   |    47
('memoria', 'publicus')                  |    47
('bonus', 'iudicium')                    |    47
('bellus', 'civilis')                    |    47
('certe', 'homo')                        |    47
('animus', 'studium')                    |    47
('cado', 'possum')                       |    47
('deus', 'volo')                         |    47
('civus', 'facio')                       |    47
('facio', 'patior')                      |    47
('philosophia', 'res')                   |    47
('genus', 'liber')                       |    47
('corpus', 'sic')                        |    47
('habeo', 'sapiens')                     |    47
('modus', 'sapiens')                     |    47
('homo', 'scelus')                       |    47
('natura', 'necesse')                    |    47
('natura', 'sensus')                     |    47
('causa', 'dolor')                       |    47
('aliquando', 'possum')                  |    47
('intersum', 'possum')                   |    47
('causa', 'futurus')                     |    47
('facio', 'rex')                         |    47
('sic', 'vita')                          |    47
('divinus', 'mens')                      |    47
('do', 'scio')                           |    47
('civilis', 'dico')                      |    47
('bonus', 'magne')                       |    47
('lex', 'mos')                           |    47
('ratio', 'volo')                        |    47
('ago', 'vita')                          |    47
('ager', 'dico')                         |    47
('video', 'vir')                         |    47
('amo', 'dico')                          |    47
('gloria', 'possum')                     |    47
('causa', 'pertineo')                    |    47
('accuso', 'facio')                      |    47
('maneo', 'res')                         |    47
('dolor', 'modus')                       |    47
('consequor', 'video')                   |    47
('morior', 'res')                        |    47
('defendo', 'lex')                       |    47
('fortuna', 'habeo')                     |    47
('beatus', 'res')                        |    47
('adsum', 'tamen')                       |    47
('philosophus', 'res')                   |    47
('ars', 'ratio')                         |    47
('mens', 'modus')                        |    47
('facio', 'honor')                       |    47
('etiam', 'sequor')                      |    47
('dico', 'fortis')                       |    47
('is', 'locus')                          |    47
('dubius', 'res')                        |    47
('intellego', 'tempus')                  |    47
('bonus', 'tempus')                      |    47
('opus', 'quaero')                       |    47
('perdo', 'possum')                      |    47
('graecus', 'latinus')                   |    47
('consilium', 'gero')                    |    47
('salus', 'video')                       |    47
('homo', 'novus')                        |    47
('refero', 'senatus')                    |    47
('dico', 'familiaris')                   |    47
('canus', 'res')                         |    47
('periculum', 'video')                   |    47
('denique', 'facio')                     |    47
('corpus', 'tamen')                      |    47
('iam', 'vita')                          |    47
('animus', 'magne')                      |    47
('integer', 'res')                       |    47
('primus', 'verbum')                     |    47
('eo', 'puto')                           |    47
('liber', 'mitto')                       |    47
('ratio', 'reddo')                       |    47
('dies', 'ita')                          |    47
('fio', 'locus')                         |    47
('etiam', 'iucundus')                    |    47
('do', 'quantum')                        |    47
('facio', 'finis')                       |    47
('locus', 'volo')                        |    47
('dignus', 'facio')                      |    47
('iudicium', 'nunc')                     |    47
('profero', 'res')                       |    47
('demonstro', 'dico')                    |    47
('verbum', 'vis')                        |    47
('dico', 'pompeius')                     |    47
('muto', 'possum')                       |    47
('condemno', 'possum')                   |    47
('ars', 'video')                         |    47
('dico', 'principium')                   |    47
('[o', 'littera')                        |    47
('cicerus', 'epistula')                  |    47
('ai', 'aprus')                          |    47
('aprus', 'cicerus')                     |    47
('consilium', 'scribo')                  |    47
('ratio', 'scribo')                      |    47
('ita', 'satis')                         |    47
('dies', 'lex')                          |    47
('possum', 'tandem')                     |    47
('sapiens', 'semper')                    |    47
('dico', 'paruus')                       |    47
('graecus', 'littera')                   |    47
('consilium', 'populus')                 |    47
('consilium', 'senatus')                 |    47
('mundus', 'possum')                     |    47
('bonus', 'mundus')                      |    47
('magnus', 'scremiastio')                |    47
('iam', 'saepe')                         |    46
('dignitas', 'romanus')                  |    46
('causa', 'civilis')                     |    46
('praesidium', 'publicus')               |    46
('cupio', 'dico')                        |    46
('magis', 'publicus')                    |    46
('causa', 'credo')                       |    46
('sapiens', 'video')                     |    46
('facio', 'ordo')                        |    46
('periculum', 'vita')                    |    46
('consilium', 'virtus')                  |    46
('opus', 'utor')                         |    46
('bonum', 'debeo')                       |    46
('littera', 'opus')                      |    46
('annus', 'publicus')                    |    46
('vido', 'vita')                         |    46
('communis', 'genus')                    |    46
('aliter', 'dico')                       |    46
('facio', 'sapiens')                     |    46
('divinus', 'humanus')                   |    46
('fio', 'natura')                        |    46
('constituo', 'homo')                    |    46
('magne', 'vido')                        |    46
('dico', 'utilis')                       |    46
('intellego', 'tam')                     |    46
('fides', 'publicus')                    |    46
('amicus', 'do')                         |    46
('paulus', 'possum')                     |    46
('consilium', 'scio')                    |    46
('ergo', 'habeo')                        |    46
('ita', 'tam')                           |    46
('facio', 'vigo')                        |    46
('dico', 'statuo')                       |    46
('do', 'praetor')                        |    46
('dico', 'reddo')                        |    46
('bonus', 'oratio')                      |    46
('fides', 'magnus')                      |    46
('primus', 'venio')                      |    46
('facio', 'lego')                        |    46
('facio', 'voluptas')                    |    46
('dico', 'labor')                        |    46
('possum', 'scientia')                   |    46
('dico', 'expono')                       |    46
('oculus', 'res')                        |    46
('satis', 'tempus')                      |    46
('dico', 'profecto')                     |    46
('dignitas', 'modus')                    |    46
('beneficium', 'romanus')                |    46
('caesaris', 'facio')                    |    46
('habeo', 'magne')                       |    46
('[o', 'dico')                           |    46
('ago', 'utor')                          |    46
('tempus', 'utor')                       |    46
('possum', 'salvus')                     |    46
('arbitror', 'tamen')                    |    46
('ago', 'inquam')                        |    46
('dico', 'vies')                         |    46
('fortuna', 'publicus')                  |    46
('mereo', 'res')                         |    46
('ars', 'homo')                          |    46
('certus', 'etiam')                      |    46
('habeo', 'manus')                       |    46
('dico', 'forum')                        |    46
('magnus', 'multitudo')                  |    46
('pecunia', 'ratio')                     |    46
('facio', 'libenter')                    |    46
('placeo', 'video')                      |    46
('opus', 'summus')                       |    46
('causa', 'facilis')                     |    46
('orator', 'video')                      |    46
('provideo', 'res')                      |    46
('magnus', 'mors')                       |    46
('spero', 'video')                       |    46
('etiam', 'spero')                       |    46
('alienus', 'dico')                      |    46
('possum', 'praetereo')                  |    46
('bellum', 'dico')                       |    46
('pater', 'populus')                     |    46
('bellus', 'etiam')                      |    46
('fio', 'publicus')                      |    46
('opprimo', 'res')                       |    46
('debeo', 'summus')                      |    46
('bellus', 'facio')                      |    46
('res', 'singularis')                    |    46
('iudex', 'primus')                      |    46
('dico', 'patior')                       |    46
('homo', 'voluntas')                     |    46
('modus', 'morior')                      |    46
('res', 'testimonium')                   |    46
('filius', 'habeo')                      |    46
('nescio', 'video')                      |    46
('provincia', 'romanus')                 |    46
('ius', 'pars')                          |    46
('iam', 'satis')                         |    46
('ius', 'romanus')                       |    46
('primus', 'puto')                       |    46
('ordo', 'romanus')                      |    46
('parue', 'puto')                        |    46
('sententia', 'vido')                    |    46
('cognosco', 'publicus')                 |    46
('homo', 'relinquo')                     |    46
('quaestio', 'res')                      |    46
('scribo', 'voluntas')                   |    46
('ars', 'orator')                        |    46
('rego', 'res')                          |    46
('accipio', 'vido')                      |    46
('fero', 'scribo')                       |    46
('cupio', 'scio')                        |    46
('exemplum', 'mitto')                    |    46
('aprus', 'sal')                         |    46
('ego', 'volo')                          |    46
('par', 'possum')                        |    46
('eo', 'volo')                           |    46
('cogo', 'do')                           |    46
('controversia', 'res')                  |    46
('diligo', 'magnus')                     |    46
('malum', 'mors')                        |    46
('facilis', 'facio')                     |    46
('utor', 'vido')                         |    46
('adiungo', 'dico')                      |    46
('adhuc', 'dico')                        |    46
('habeo', 'roma')                        |    46
('natura', 'pono')                       |    46
('homo', 'quoque')                       |    46
('genus', 'littera')                     |    45
('publicus', 'vis')                      |    45
('caesaris', 'dico')                     |    45
('ago', 'fio')                           |    45
('fio', 'nunc')                          |    45
('debeo', 'nunc')                        |    45
('excito', 'res')                        |    45
('communis', 'tamen')                    |    45
('possum', 'tueor')                      |    45
('etiam', 'paruus')                      |    45
('magnus', 'voluntas')                   |    45
('studium', 'tempus')                    |    45
('possum', 'vocus')                      |    45
('persequor', 'res')                     |    45
('ita', 'solum')                         |    45
('puto', 'virtus')                       |    45
('communis', 'proprius')                 |    45
('homo', 'vigo')                         |    45
('conficio', 'dico')                     |    45
('conficio', 'facio')                    |    45
('causa', 'officium')                    |    45
('magnus', 'opinio')                     |    45
('manus', 'possum')                      |    45
('pax', 'res')                           |    45
('causa', 'nego')                        |    45
('diligenter', 'possum')                 |    45
('dico', 'moveo')                        |    45
('debeo', 'puto')                        |    45
('ius', 'tam')                           |    45
('causa', 'honestus')                    |    45
('intellego', 'vis')                     |    45
('malum', 'modus')                       |    45
('ita', 'oportet')                       |    45
('dolor', 'habeo')                       |    45
('habeo', 'reliquus')                    |    45
('possum', 'vero')                       |    45
('publicus', 'religio')                  |    45
('locus', 'venio')                       |    45
('homo', 'invenio')                      |    45
('consula', 'facio')                     |    45
('etiam', 'ordo')                        |    45
('littera', 'satis')                     |    45
('modus', 'umquam')                      |    45
('deus', 'puto')                         |    45
('dux', 'res')                           |    45
('fortuna', 'magnus')                    |    45
('homo', 'mors')                         |    45
('virtus', 'virus')                      |    45
('ita', 'vivo')                          |    45
('eloquentia', 'res')                    |    45
('publicus', 'umquam')                   |    45
('etiam', 'morior')                      |    45
('gratus', 'homo')                       |    45
('ego', 'genus')                         |    45
('etiam', 'urbs')                        |    45
('defendo', 'magnus')                    |    45
('fortuna', 'homo')                      |    45
('intellego', 'publicus')                |    45
('res', 'salvus')                        |    45
('constituo', 'ita')                     |    45
('arbeo', 'res')                         |    45
('animus', 'cupiditas')                  |    45
('cogito', 'tamen')                      |    45
('magnus', 'urbs')                       |    45
('accedo', 'causa')                      |    45
('etiam', 'nascor')                      |    45
('publicus', 'tribunus')                 |    45
('eo', 'ita')                            |    45
('lex', 'liber')                         |    45
('semper', 'tamen')                      |    45
('res', 'velleo')                        |    45
('caelum', 'terra')                      |    45
('finis', 'res')                         |    45
('res', 'tracto')                        |    45
('modus', 'vo')                          |    45
('causa', 'defensio')                    |    45
('dico', 'praetereo')                    |    45
('genus', 'vis')                         |    45
('genus', 'sic')                         |    45
('res', 'vies')                          |    45
('crimen', 'modus')                      |    45
('civitas', 'primus')                    |    45
('ego', 'summus')                        |    45
('verus', 'vido')                        |    45
('dico', 'oculus')                       |    45
('consequor', 'modus')                   |    45
('vido', 'virtus')                       |    45
('locus', 'ratio')                       |    45
('consilium', 'iudicium')                |    45
('requiro', 'res')                       |    45
('dubito', 'facio')                      |    45
('iudex', 'oratio')                      |    45
('magnus', 'salus')                      |    45
('moveo', 'res')                         |    45
('dico', 'motus')                        |    45
('oratio', 'quasi')                      |    45
('dico', 'initium')                      |    45
('causa', 'confirmo')                    |    45
('facio', 'plane')                       |    45
('exemplum', 'littera')                  |    45
('equideo', 'possum')                    |    45
('iam', 'mitto')                         |    45
('aprus', 'attico')                      |    45
('quasi', 'vido')                        |    45
('littera', 'screns')                    |    45
('rogo', 'scribo')                       |    45
('convenio', 'dico')                     |    45
('paro', 'possum')                       |    45
('damen', 'littera')                     |    45
('doceo', 'facio')                       |    45
('cupio', 'etiam')                       |    45
('magnus', 'verus')                      |    45
('[o', 'magnus')                         |    45
('atticus', 'dico')                      |    45
('absum', 'tamen')                       |    45
('ars', 'facio')                         |    45
('inquam', 'volo')                       |    45
('cogo', 'homo')                         |    45
('accuso', 'possum')                     |    45
('astura', 'screns')                     |    45
('brutus', 'littera')                    |    44
('causa', 'nascor')                      |    44
('ita', 'sic')                           |    44
('perficio', 'possum')                   |    44
('divinus', 'homo')                      |    44
('exercitus', 'imperator')               |    44
('dico', 'exercitus')                    |    44
('animus', 'littera')                    |    44
('civus', 'dico')                        |    44
('res', 'restituo')                      |    44
('provincia', 'publicus')                |    44
('publicus', 'senatum')                  |    44
('facio', 'placeo')                      |    44
('intellego', 'puto')                    |    44
('augeo', 'etiam')                       |    44
('constituo', 'modus')                   |    44
('etiam', 'vivo')                        |    44
('homo', 'humanus')                      |    44
('item', 'res')                          |    44
('habeo', 'rex')                         |    44
('futurus', 'homo')                      |    44
('facio', 'morior')                      |    44
('etiam', 'inimicus')                    |    44
('ius', 'oportet')                       |    44
('ego', 'fio')                           |    44
('sic', 'vo')                            |    44
('possum', 'taceo')                      |    44
('facio', 'filius')                      |    44
('amitto', 'possum')                     |    44
('dico', 'prudentia')                    |    44
('auctor', 'possum')                     |    44
('humanus', 'possum')                    |    44
('ius', 'vido')                          |    44
('ius', 'vis')                           |    44
('iam', 'teneo')                         |    44
('accipio', 'lex')                       |    44
('breviter', 'dico')                     |    44
('consularis', 'res')                    |    44
('etiam', 'respondeo')                   |    44
('do', 'liber')                          |    44
('desidero', 'dico')                     |    44
('causa', 'quare')                       |    44
('res', 'tertius')                       |    44
('iudicium', 'vis')                      |    44
('habeo', 'voluntas')                    |    44
('domus', 'urbs')                        |    44
('licet', 'tamen')                       |    44
('genus', 'vita')                        |    44
('bene', 'vivo')                         |    44
('tempus', 'volo')                       |    44
('homo', 'terra')                        |    44
('fructus', 'res')                       |    44
('facultas', 'possum')                   |    44
('privatus', 'publicus')                 |    44
('magistro', 'populus')                  |    44
('magne', 'primus')                      |    44
('attingo', 'res')                       |    44
('perfectus', 'res')                     |    44
('ius', 'scientia')                      |    44
('consuetudo', 'etiam')                  |    44
('modus', 'refero')                      |    44
('bene', 'etiam')                        |    44
('bonum', 'populus')                     |    44
('debeo', 'tantum')                      |    44
('pecunia', 'repetundus')                |    44
('consilium', 'puto')                    |    44
('consula', 'senatus')                   |    44
('consulus', 'etiam')                    |    44
('audio', 'do')                          |    44
('audio', 'is')                          |    44
('auctoritas', 'ordo')                   |    44
('res', 'ves')                           |    44
('confirmo', 'dico')                     |    44
('memoria', 'tempus')                    |    44
('dies', 'scio')                         |    44
('memoria', 'teneo')                     |    44
('facio', 'nolo')                        |    44
('nolo', 'video')                        |    44
('dico', 'postea')                       |    44
('nunc', 'ratio')                        |    44
('etiam', 'facilis')                     |    44
('mitto', 'modus')                       |    44
('dico', 'magister')                     |    44
('puto', 'sic')                          |    44
('nunc', 'populus')                      |    44
('iudex', 'tam')                         |    44
('etiam', 'labor')                       |    44
('facio', 'intersum')                    |    44
('eo', 'mitto')                          |    44
('nescio', 'tamen')                      |    44
('do', 'pars')                           |    44
('effugio', 'possum')                    |    44
('similis', 'video')                     |    44
('iam', 'nomen')                         |    44
('magne', 'modus')                       |    44
('argumentum', 'locus')                  |    44
('ago', 'genus')                         |    44
('cn', 'facio')                          |    44
('natura', 'terra')                      |    44
('libertas', 'publicus')                 |    44
('genus', 'universus')                   |    44
('beneficium', 'facio')                  |    44
('res', 'similitudo')                    |    44
('magnus', 'sentio')                     |    44
('amicitia', 'etiam')                    |    44
('tempus', 'vita')                       |    44
('mitto', 'puto')                        |    44
('credo', 'tamen')                       |    44
('causa', 'controversia')                |    44
('lex', 'littera')                       |    44
('attico', 'formianus')                  |    44
('attico', 'scremiastio')                |    44
('considero', 'possum')                  |    44
('rogo', 'vehementer')                   |    44
('caesar', 'scribo')                     |    44
('epistula', 'res')                      |    44
('deinde', 'ita')                        |    44
('dico', 'philosophia')                  |    44
('fio', 'verus')                         |    44
('dico', 'divinus')                      |    44
('quoque', 'vido')                       |    44
('bonum', 'sic')                         |    44
('erudio', 'homo')                       |    44
('littera', 'parue')                     |    44
('futurus', 'ita')                       |    44
('ai', 'astura')                         |    44
('dico', 'qui')                          |    43
('ita', 'saepe')                         |    43
('certe', 'magnus')                      |    43
('arbeo', 'dico')                        |    43
('brutus', 'etiam')                      |    43
('audio', 'tempus')                      |    43
('etiam', 'terra')                       |    43
('opus', 'volo')                         |    43
('causa', 'virtus')                      |    43
('instituo', 'possum')                   |    43
('consus', 'facio')                      |    43
('exercitus', 'provincia')               |    43
('facio', 'senatum')                     |    43
('accedo', 'dico')                       |    43
('honestus', 'solum')                    |    43
('ita', 'placeo')                        |    43
('itaque', 'primus')                     |    43
('honestus', 'virtus')                   |    43
('dico', 'honestas')                     |    43
('virtus', 'vivo')                       |    43
('communis', 'modus')                    |    43
('magis', 'natura')                      |    43
('genus', 'magis')                       |    43
('natura', 'utilitas')                   |    43
('certe', 'ita')                         |    43
('sequor', 'video')                      |    43
('deus', 'tamen')                        |    43
('beneficium', 'habeo')                  |    43
('fio', 'quaero')                        |    43
('intersum', 'video')                    |    43
('dico', 'pax')                          |    43
('debeo', 'peto')                        |    43
('honor', 'video')                       |    43
('causa', 'tantum')                      |    43
('ceterus', 'etiam')                     |    43
('ego', 'ratio')                         |    43
('audio', 'cognosco')                    |    43
('malus', 'possum')                      |    43
('causa', 'omnino')                      |    43
('numquam', 'semper')                    |    43
('iudex', 'sic')                         |    43
('philosophus', 'possum')                |    43
('duco', 'etiam')                        |    43
('homo', 'roma')                         |    43
('forum', 'homo')                        |    43
('fio', 'sic')                           |    43
('bellum', 'facio')                      |    43
('laus', 'virtus')                       |    43
('lius', 'sulla')                        |    43
('sic', 'soleo')                         |    43
('etiam', 'pertineo')                    |    43
('pars', 'puto')                         |    43
('bellus', 'gero')                       |    43
('accido', 'homo')                       |    43
('dico', 'senatum')                      |    43
('civus', 'homo')                        |    43
('corpus', 'habeo')                      |    43
('animus', 'sententia')                  |    43
('plus', 'video')                        |    43
('audio', 'oratio')                      |    43
('bonus', 'populus')                     |    43
('concedo', 'etiam')                     |    43
('iudicium', 'voco')                     |    43
('bonum', 'fortuna')                     |    43
('genus', 'studium')                     |    43
('etiam', 'gravus')                      |    43
('publicus', 'satis')                    |    43
('res', 'socius')                        |    43
('incido', 'res')                        |    43
('res', 'sane')                          |    43
('animus', 'cura')                       |    43
('etiam', 'mens')                        |    43
('deinde', 'genus')                      |    43
('fortuna', 'virtus')                    |    43
('etiam', 'potestas')                    |    43
('magnus', 'provincia')                  |    43
('animus', 'quoque')                     |    43
('augeo', 'res')                         |    43
('constituo', 'video')                   |    43
('auctor', 'habeo')                      |    43
('homo', 'verso')                        |    43
('adulesco', 'res')                      |    43
('bellum', 'habeo')                      |    43
('adulesco', 'dico')                     |    43
('genus', 'summus')                      |    43
('placeo', 'scribo')                     |    43
('genus', 'pecunia')                     |    43
('etiam', 'licet')                       |    43
('etiam', 'recte')                       |    43
('parue', 'probo')                       |    43
('do', 'intellego')                      |    43
('praetereo', 'res')                     |    43
('absum', 'habeo')                       |    43
('credo', 'vido')                        |    43
('miser', 'res')                         |    43
('bellum', 'tamen')                      |    43
('homo', 'mitto')                        |    43
('animus', 'is')                         |    43
('teneo', 'video')                       |    43
('etiam', 'vigo')                        |    43
('homo', 'nosco')                        |    43
('bonus', 'ius')                         |    43
('facio', 'sermo')                       |    43
('modus', 'voluntas')                    |    43
('dico', 'diligenter')                   |    43
('italis', 'res')                        |    43
('clarissimus', 'virus')                 |    43
('civitas', 'summus')                    |    43
('consilium', 'primus')                  |    43
('nunc', 'tam')                          |    43
('praemium', 'res')                      |    43
('motus', 'possum')                      |    43
('quantum', 'tamen')                     |    43
('dico', 'numero')                       |    43
('convenio', 'possum')                   |    43
('respondeo', 'video')                   |    43
('auctoritas', 'sententia')              |    43
('consilium', 'iudex')                   |    43
